            Time          sigma1          sigma3               u         sigma1'         sigma3'               p               q            eps1
    3.69968e+004    5.99362e+002    5.99828e+002    5.99355e+002    6.33229e-003    4.72898e-001    3.17376e-001   -4.66565e-001   -5.68131e-001
    3.69989e+004    5.99369e+002    5.99828e+002    5.99355e+002    1.35843e-002    4.72898e-001    3.19793e-001   -4.59313e-001   -5.67132e-001
    3.70010e+004    5.99359e+002    5.99791e+002    5.99355e+002    3.48210e-003    4.35937e-001    2.91785e-001   -4.32455e-001   -5.65135e-001
    3.70031e+004    5.99329e+002    5.99948e+002    5.99402e+002   -7.24462e-002    5.46586e-001    3.40242e-001   -6.19032e-001   -5.63138e-001
    3.70052e+004    5.99378e+002    5.99819e+002    5.99365e+002    1.37180e-002    4.54404e-001    3.07509e-001   -4.40686e-001   -5.61141e-001
    3.70073e+004    5.99400e+002    5.99837e+002    5.99420e+002   -2.03083e-002    4.17364e-001    2.71473e-001   -4.37673e-001   -5.59145e-001
    3.70094e+004    5.99373e+002    5.99847e+002    5.99374e+002   -1.29005e-003    4.72787e-001    3.14762e-001   -4.74077e-001   -5.57148e-001
    3.70113e+004    5.99391e+002    5.99847e+002    5.99318e+002    7.22577e-002    5.28224e-001    3.76235e-001   -4.55966e-001   -5.55151e-001
    3.70134e+004    5.99362e+002    5.99865e+002    5.99383e+002   -2.15968e-002    4.82014e-001    3.14144e-001   -5.03611e-001   -5.54152e-001
    3.70156e+004    5.99371e+002    5.99837e+002    5.99392e+002   -2.12703e-002    4.45040e-001    2.89603e-001   -4.66311e-001   -5.52155e-001
    3.70176e+004    5.99357e+002    5.99902e+002    5.99429e+002   -7.18885e-002    4.72708e-001    2.91176e-001   -5.44597e-001   -5.50158e-001
    3.70197e+004    5.99375e+002    5.99939e+002    5.99355e+002    1.95317e-002    5.83528e-001    3.95529e-001   -5.63997e-001   -5.48161e-001
    3.70218e+004    5.99388e+002    5.99810e+002    5.99420e+002   -3.20366e-002    3.89728e-001    2.49139e-001   -4.21764e-001   -5.46164e-001
    3.70239e+004    5.99394e+002    5.99884e+002    5.99402e+002   -7.56439e-003    4.82072e-001    3.18860e-001   -4.89637e-001   -5.45166e-001
    3.70260e+004    5.99418e+002    5.99837e+002    5.99337e+002    8.13766e-002    5.00477e-001    3.60777e-001   -4.19100e-001   -5.43169e-001
    3.70281e+004    5.99419e+002    5.99819e+002    5.99383e+002    3.55666e-002    4.35897e-001    3.02454e-001   -4.00331e-001   -5.41172e-001
    3.70302e+004    5.99434e+002    5.99884e+002    5.99374e+002    5.99717e-002    5.09748e-001    3.59823e-001   -4.49777e-001   -5.40174e-001
    3.70321e+004    5.99377e+002    5.99847e+002    5.99383e+002   -6.29867e-003    4.63534e-001    3.06923e-001   -4.69833e-001   -5.38177e-001
    3.70342e+004    5.99385e+002    5.99893e+002    5.99420e+002   -3.49329e-002    4.72721e-001    3.03503e-001   -5.07654e-001   -5.36180e-001
    3.70364e+004    5.99380e+002    5.99884e+002    5.99411e+002   -3.08800e-002    4.72819e-001    3.04919e-001   -5.03699e-001   -5.34183e-001
    3.70385e+004    5.99408e+002    5.99837e+002    5.99374e+002    3.39525e-002    4.63547e-001    3.20349e-001   -4.29595e-001   -5.33184e-001
    3.70406e+004    5.99379e+002    5.99856e+002    5.99374e+002    4.83151e-003    4.82028e-001    3.22962e-001   -4.77196e-001   -5.31187e-001
    3.70427e+004    5.99432e+002    5.99810e+002    5.99429e+002    2.56602e-003    3.80474e-001    2.54505e-001   -3.77908e-001   -5.29190e-001
    3.70448e+004    5.99418e+002    5.99874e+002    5.99365e+002    5.35833e-002    5.09761e-001    3.57702e-001   -4.56178e-001   -5.27193e-001
    3.70469e+004    5.99417e+002    5.99930e+002    5.99466e+002   -4.89173e-002    4.63499e-001    2.92694e-001   -5.12417e-001   -5.25196e-001
    3.70490e+004    5.99407e+002    5.99791e+002    5.99383e+002    2.39792e-002    4.08177e-001    2.80111e-001   -3.84197e-001   -5.24198e-001
    3.70511e+004    5.99395e+002    5.99865e+002    5.99355e+002    3.97141e-002    5.09775e-001    3.53088e-001   -4.70061e-001   -5.22201e-001
    3.70532e+004    5.99421e+002    5.99828e+002    5.99365e+002    5.64050e-002    4.63644e-001    3.27898e-001   -4.07239e-001   -5.20204e-001
    3.70553e+004    5.99392e+002    5.99847e+002    5.99402e+002   -9.62189e-003    4.45111e-001    2.93534e-001   -4.54733e-001   -5.18207e-001
    3.70574e+004    5.99479e+002    5.99810e+002    5.99429e+002    4.98864e-002    3.80474e-001    2.70278e-001   -3.30588e-001   -5.16210e-001
    3.70594e+004    5.99435e+002    5.99865e+002    5.99420e+002    1.49735e-002    4.45085e-001    3.01714e-001   -4.30111e-001   -5.14213e-001
    3.70616e+004    5.99404e+002    5.99994e+002    5.99355e+002    4.86534e-002    6.38886e-001    4.42142e-001   -5.90232e-001   -5.13215e-001
    3.70637e+004    5.99395e+002    5.99902e+002    5.99355e+002    3.94616e-002    5.46652e-001    3.77588e-001   -5.07190e-001   -5.11218e-001
    3.70658e+004    5.99441e+002    5.99837e+002    5.99392e+002    4.87042e-002    4.45040e-001    3.12928e-001   -3.96336e-001   -5.09221e-001
    3.70679e+004    5.99403e+002    5.99865e+002    5.99355e+002    4.73971e-002    5.09775e-001    3.55649e-001   -4.62378e-001   -5.08222e-001
    3.70700e+004    5.99451e+002    5.99893e+002    5.99374e+002    7.71934e-002    5.18904e-001    3.71667e-001   -4.41711e-001   -5.06225e-001
    3.70721e+004    5.99410e+002    5.99847e+002    5.99411e+002   -3.73583e-004    4.35858e-001    2.90447e-001   -4.36231e-001   -5.04229e-001
    3.70742e+004    5.99436e+002    5.99948e+002    5.99420e+002    1.57804e-002    5.28079e-001    3.57313e-001   -5.12298e-001   -5.02232e-001
    3.70763e+004    5.99432e+002    5.99847e+002    5.99392e+002    3.98231e-002    4.54281e-001    3.16128e-001   -4.14457e-001   -5.00235e-001
    3.70784e+004    5.99441e+002    5.99893e+002    5.99402e+002    3.89624e-002    4.91228e-001    3.40473e-001   -4.52266e-001   -4.98238e-001
    3.70804e+004    5.99424e+002    5.99921e+002    5.99383e+002    4.07466e-002    5.37372e-001    3.71830e-001   -4.96625e-001   -4.96241e-001
    3.70826e+004    5.99459e+002    5.99856e+002    5.99420e+002    3.92366e-002    4.35845e-001    3.03642e-001   -3.96608e-001   -4.94244e-001
    3.70847e+004    5.99415e+002    5.99911e+002    5.99439e+002   -2.34135e-002    4.72695e-001    3.07326e-001   -4.96109e-001   -4.92247e-001
    3.70868e+004    5.99387e+002    5.99893e+002    5.99365e+002    2.20603e-002    5.28158e-001    3.59459e-001   -5.06098e-001   -4.90250e-001
    3.70889e+004    5.99432e+002    5.99967e+002    5.99457e+002   -2.45961e-002    5.09630e-001    3.31554e-001   -5.34226e-001   -4.88253e-001
    3.70910e+004    5.99445e+002    5.99837e+002    5.99439e+002    6.84810e-003    3.98857e-001    2.68188e-001   -3.92009e-001   -4.87255e-001
    3.70931e+004    5.99516e+002    5.99847e+002    5.99374e+002    1.41770e-001    4.72787e-001    3.62448e-001   -3.31017e-001   -4.85258e-001
    3.70952e+004    5.99472e+002    5.99847e+002    5.99420e+002    5.23759e-002    4.26604e-001    3.01862e-001   -3.74228e-001   -4.83261e-001
    3.70973e+004    5.99467e+002    5.99874e+002    5.99392e+002    7.42372e-002    4.82001e-001    3.46080e-001   -4.07764e-001   -4.81264e-001
    3.70994e+004    5.99450e+002    5.99801e+002    5.99439e+002    1.13247e-002    3.61980e-001    2.45095e-001   -3.50656e-001   -4.79267e-001
    3.71015e+004    5.99467e+002    5.99773e+002    5.99429e+002    3.72898e-002    3.43597e-001    2.41495e-001   -3.06307e-001   -4.78268e-001
    3.71036e+004    5.99427e+002    5.99874e+002    5.99402e+002    2.55659e-002    4.72832e-001    3.23743e-001   -4.47266e-001   -4.76271e-001
    3.71057e+004    5.99435e+002    5.99856e+002    5.99420e+002    1.46169e-002    4.35845e-001    2.95435e-001   -4.21228e-001   -4.75273e-001
    3.71078e+004    5.99454e+002    5.99902e+002    5.99448e+002    6.07669e-003    4.54286e-001    3.04883e-001   -4.48209e-001   -4.73276e-001
    3.71098e+004    5.99499e+002    5.99874e+002    5.99392e+002    1.07019e-001    4.82001e-001    3.57007e-001   -3.74983e-001   -4.71279e-001
    3.71119e+004    5.99457e+002    5.99801e+002    5.99411e+002    4.66196e-002    3.89741e-001    2.75367e-001   -3.43121e-001   -4.69282e-001
    3.71141e+004    5.99436e+002    5.99902e+002    5.99448e+002   -1.17522e-002    4.54286e-001    2.98940e-001   -4.66038e-001   -4.67285e-001
    3.71161e+004    5.99473e+002    5.99764e+002    5.99392e+002    8.01974e-002    3.71287e-001    2.74257e-001   -2.91089e-001   -4.65288e-001
    3.71182e+004    5.99431e+002    5.99874e+002    5.99466e+002   -3.50859e-002    4.08142e-001    2.60399e-001   -4.43228e-001   -4.63291e-001
    3.71203e+004    5.99462e+002    5.99847e+002    5.99392e+002    6.99513e-002    4.54281e-001    3.26171e-001   -3.84329e-001   -4.61294e-001
    3.71224e+004    5.99447e+002    5.99884e+002    5.99383e+002    6.41960e-002    5.00495e-001    3.55062e-001   -4.36299e-001   -4.60296e-001
    3.71245e+004    5.99523e+002    5.99921e+002    5.99429e+002    9.31915e-002    4.91189e-001    3.58523e-001   -3.97997e-001   -4.58299e-001
    3.71266e+004    5.99463e+002    5.99847e+002    5.99383e+002    7.93679e-002    4.63534e-001    3.35479e-001   -3.84166e-001   -4.56302e-001
    3.71287e+004    5.99478e+002    5.99893e+002    5.99383e+002    9.49030e-002    5.09651e-001    3.71402e-001   -4.14748e-001   -4.54305e-001
    3.71308e+004    5.99457e+002    5.99856e+002    5.99420e+002    3.70071e-002    4.35845e-001    3.02899e-001   -3.98838e-001   -4.52308e-001
    3.71329e+004    5.99484e+002    5.99884e+002    5.99448e+002    3.59401e-002    4.35889e-001    3.02573e-001   -3.99949e-001   -4.51309e-001
    3.71350e+004    5.99459e+002    5.99847e+002    5.99485e+002   -2.56280e-002    3.61915e-001    2.32734e-001   -3.87543e-001   -4.49313e-001
    3.71371e+004    5.99506e+002    5.99847e+002    5.99420e+002    8.59921e-002    4.26604e-001    3.13067e-001   -3.40612e-001   -4.47316e-001
    3.71392e+004    5.99449e+002    5.99930e+002    5.99383e+002    6.57462e-002    5.46612e-001    3.86323e-001   -4.80866e-001   -4.45319e-001
    3.71413e+004    5.99447e+002    5.99921e+002    5.99429e+002    1.79478e-002    4.91189e-001    3.33442e-001   -4.73241e-001   -4.44320e-001
    3.71433e+004    5.99474e+002    5.99847e+002    5.99457e+002    1.67803e-002    3.89675e-001    2.65377e-001   -3.72895e-001   -4.42323e-001
    3.71454e+004    5.99525e+002    5.99810e+002    5.99411e+002    1.14089e-001    3.98981e-001    3.04017e-001   -2.84892e-001   -4.40326e-001
    3.71476e+004    5.99526e+002    5.99837e+002    5.99448e+002    7.85525e-002    3.89688e-001    2.85976e-001   -3.11136e-001   -4.39328e-001
    3.71496e+004    5.99495e+002    5.99865e+002    5.99420e+002    7.51949e-002    4.45085e-001    3.21788e-001   -3.69890e-001   -4.37331e-001
    3.71518e+004    5.99468e+002    5.99856e+002    5.99494e+002   -2.54809e-002    3.61985e-001    2.32830e-001   -3.87466e-001   -4.35334e-001
    3.71538e+004    5.99465e+002    5.99856e+002    5.99439e+002    2.63322e-002    4.17338e-001    2.87003e-001   -3.91006e-001   -4.33337e-001
    3.71559e+004    5.99470e+002    5.99884e+002    5.99476e+002   -5.58181e-003    4.08129e-001    2.70225e-001   -4.13711e-001   -4.31340e-001
    3.71578e+004    5.99441e+002    5.99865e+002    5.99402e+002    3.98634e-002    4.63592e-001    3.22349e-001   -4.23728e-001   -4.30342e-001
    3.71599e+004    5.99543e+002    5.99828e+002    5.99503e+002    3.98208e-002    3.25095e-001    2.30004e-001   -2.85275e-001   -4.28345e-001
    3.71621e+004    5.99539e+002    5.99745e+002    5.99448e+002    9.12618e-002    2.97454e-001    2.28723e-001   -2.06192e-001   -4.26348e-001
    3.71642e+004    5.99510e+002    5.99865e+002    5.99448e+002    6.23580e-002    4.17409e-001    2.99058e-001   -3.55051e-001   -4.24351e-001
    3.71663e+004    5.99487e+002    5.99874e+002    5.99457e+002    2.95586e-002    4.17395e-001    2.88117e-001   -3.87837e-001   -4.23352e-001
    3.71683e+004    5.99499e+002    5.99921e+002    5.99420e+002    7.84293e-002    5.00442e-001    3.59771e-001   -4.22013e-001   -4.21355e-001
    3.71704e+004    5.99490e+002    5.99874e+002    5.99392e+002    9.78991e-002    4.82001e-001    3.53967e-001   -3.84102e-001   -4.19358e-001
    3.71725e+004    5.99494e+002    5.99874e+002    5.99503e+002   -9.22036e-003    3.71213e-001    2.44402e-001   -3.80433e-001   -4.17361e-001
    3.71746e+004    5.99481e+002    5.99884e+002    5.99457e+002    2.42309e-002    4.26636e-001    2.92501e-001   -4.02405e-001   -4.16363e-001
    3.71767e+004    5.99515e+002    5.99791e+002    5.99476e+002    3.97122e-002    3.15811e-001    2.23778e-001   -2.76099e-001   -4.14366e-001
    3.71788e+004    5.99538e+002    5.99819e+002    5.99402e+002    1.36692e-001    4.17475e-001    3.23880e-001   -2.80783e-001   -4.12369e-001
    3.71809e+004    5.99548e+002    5.99930e+002    5.99420e+002    1.27587e-001    5.09682e-001    3.82317e-001   -3.82095e-001   -4.11371e-001
    3.71830e+004    5.99503e+002    5.99884e+002    5.99476e+002    2.75757e-002    4.08129e-001    2.81278e-001   -3.80553e-001   -4.09374e-001
    3.71851e+004    5.99513e+002    5.99856e+002    5.99522e+002   -9.08334e-003    3.34225e-001    2.19789e-001   -3.43309e-001   -4.07377e-001
    3.71872e+004    5.99468e+002    5.99930e+002    5.99466e+002    1.99542e-003    4.63499e-001    3.09665e-001   -4.61504e-001   -4.05380e-001
    3.71893e+004    5.99469e+002    5.99911e+002    5.99466e+002    2.36140e-003    4.45019e-001    2.97466e-001   -4.42658e-001   -4.03383e-001
    3.71914e+004    5.99539e+002    5.99819e+002    5.99448e+002    9.08250e-002    3.71292e-001    2.77803e-001   -2.80467e-001   -4.02384e-001
    3.71935e+004    5.99508e+002    5.99828e+002    5.99457e+002    5.08894e-002    3.71278e-001    2.64482e-001   -3.20389e-001   -3.99389e-001
    3.71956e+004    5.99536e+002    5.99847e+002    5.99402e+002    1.34903e-001    4.45111e-001    3.41709e-001   -3.10208e-001   -3.98390e-001
    3.71977e+004    5.99515e+002    5.99865e+002    5.99439e+002    7.60366e-002    4.26578e-001    3.09731e-001   -3.50541e-001   -3.96394e-001
    3.71998e+004    5.99549e+002    5.99874e+002    5.99448e+002    1.01013e-001    4.26649e-001    3.18104e-001   -3.25636e-001   -3.94397e-001
    3.72019e+004    5.99522e+002    5.99865e+002    5.99429e+002    9.26254e-002    4.35831e-001    3.21429e-001   -3.43206e-001   -3.92400e-001
    3.72040e+004    5.99526e+002    5.99828e+002    5.99494e+002    3.22310e-002    3.34349e-001    2.33643e-001   -3.02118e-001   -3.91401e-001
    3.72061e+004    5.99504e+002    5.99865e+002    5.99457e+002    4.70315e-002    4.08155e-001    2.87781e-001   -3.61124e-001   -3.89404e-001
    3.72082e+004    5.99508e+002    5.99865e+002    5.99429e+002    7.83753e-002    4.35831e-001    3.16679e-001   -3.57456e-001   -3.87407e-001
    3.72103e+004    5.99516e+002    5.99810e+002    5.99466e+002    4.95539e-002    3.43545e-001    2.45548e-001   -2.93991e-001   -3.86409e-001
    3.72124e+004    5.99558e+002    5.99884e+002    5.99448e+002    1.10520e-001    4.35889e-001    3.27433e-001   -3.25369e-001   -3.84412e-001
    3.72145e+004    5.99539e+002    5.99837e+002    5.99439e+002    1.00349e-001    3.98857e-001    2.99355e-001   -2.98508e-001   -3.82415e-001
    3.72166e+004    5.99515e+002    5.99902e+002    5.99448e+002    6.67800e-002    4.54286e-001    3.25117e-001   -3.87506e-001   -3.81416e-001
    3.72187e+004    5.99512e+002    5.99865e+002    5.99448e+002    6.38144e-002    4.17409e-001    2.99544e-001   -3.53594e-001   -3.79419e-001
    3.72208e+004    5.99509e+002    5.99948e+002    5.99476e+002    3.30288e-002    4.72642e-001    3.26105e-001   -4.39614e-001   -3.77423e-001
    3.72229e+004    5.99503e+002    5.99856e+002    5.99448e+002    5.50524e-002    4.08168e-001    2.90463e-001   -3.53116e-001   -3.76424e-001
    3.72250e+004    5.99515e+002    5.99884e+002    5.99476e+002    3.95246e-002    4.08129e-001    2.85261e-001   -3.68604e-001   -3.74427e-001
    3.72271e+004    5.99573e+002    5.99884e+002    5.99494e+002    7.91313e-002    3.89706e-001    2.86181e-001   -3.10575e-001   -3.72430e-001
    3.72292e+004    5.99543e+002    5.99819e+002    5.99531e+002    1.22111e-002    2.88095e-001    1.96134e-001   -2.75884e-001   -3.71432e-001
    3.72313e+004    5.99549e+002    5.99828e+002    5.99476e+002    7.32951e-002    3.52772e-001    2.59613e-001   -2.79476e-001   -3.69435e-001
    3.72334e+004    5.99499e+002    5.99911e+002    5.99448e+002    5.08820e-002    4.63526e-001    3.25978e-001   -4.12644e-001   -3.67438e-001
    3.72355e+004    5.99504e+002    5.99921e+002    5.99503e+002    7.68555e-004    4.17330e-001    2.78476e-001   -4.16561e-001   -3.65441e-001
    3.72376e+004    5.99553e+002    5.99810e+002    5.99522e+002    3.11641e-002    2.88108e-001    2.02460e-001   -2.56944e-001   -3.64442e-001
    3.72397e+004    5.99526e+002    5.99884e+002    5.99494e+002    3.22979e-002    3.89706e-001    2.70570e-001   -3.57408e-001   -3.62445e-001
    3.72416e+004    5.99508e+002    5.99884e+002    5.99448e+002    6.05363e-002    4.35889e-001    3.10772e-001   -3.75353e-001   -3.60449e-001
    3.72437e+004    5.99534e+002    5.99902e+002    5.99485e+002    4.88223e-002    4.17272e-001    2.94455e-001   -3.68450e-001   -3.59450e-001
    3.72458e+004    5.99558e+002    5.99801e+002    5.99439e+002    1.19717e-001    3.61980e-001    2.81226e-001   -2.42263e-001   -3.57453e-001
    3.72479e+004    5.99560e+002    5.99828e+002    5.99494e+002    6.57928e-002    3.34349e-001    2.44830e-001   -2.68556e-001   -3.55456e-001
    3.72500e+004    5.99536e+002    5.99893e+002    5.99503e+002    3.25404e-002    3.89609e-001    2.70586e-001   -3.57069e-001   -3.53459e-001
    3.72522e+004    5.99510e+002    5.99930e+002    5.99448e+002    6.19245e-002    4.82006e-001    3.41979e-001   -4.20082e-001   -3.51462e-001
    3.72543e+004    5.99555e+002    5.99801e+002    5.99457e+002    9.82390e-002    3.43558e-001    2.61785e-001   -2.45319e-001   -3.50464e-001
    3.72564e+004    5.99516e+002    5.99865e+002    5.99522e+002   -5.52416e-003    3.43465e-001    2.27136e-001   -3.48990e-001   -3.48467e-001
    3.72585e+004    5.99553e+002    5.99828e+002    5.99439e+002    1.14226e-001    3.89701e-001    2.97876e-001   -2.75475e-001   -3.46470e-001
    3.72606e+004    5.99538e+002    5.99884e+002    5.99503e+002    3.47591e-002    3.80453e-001    2.65222e-001   -3.45694e-001   -3.44473e-001
    3.72627e+004    5.99578e+002    5.99847e+002    5.99448e+002    1.30449e-001    3.98928e-001    3.09435e-001   -2.68479e-001   -3.42476e-001
    3.72648e+004    5.99577e+002    5.99782e+002    5.99549e+002    2.80317e-002    2.32795e-001    1.64541e-001   -2.04764e-001   -3.41478e-001
    3.72668e+004    5.99583e+002    5.99893e+002    5.99448e+002    1.35245e-001    4.45045e-001    3.41779e-001   -3.09800e-001   -3.39481e-001
    3.72689e+004    5.99500e+002    5.99976e+002    5.99494e+002    6.50204e-003    4.81940e-001    3.23461e-001   -4.75438e-001   -3.37484e-001
    3.72711e+004    5.99567e+002    5.99902e+002    5.99485e+002    8.20116e-002    4.17272e-001    3.05518e-001   -3.35260e-001   -3.35487e-001
    3.72731e+004    5.99527e+002    5.99865e+002    5.99512e+002    1.50169e-002    3.52719e-001    2.40152e-001   -3.37702e-001   -3.33490e-001
    3.72752e+004    5.99539e+002    5.99930e+002    5.99503e+002    3.59555e-002    4.26570e-001    2.96365e-001   -3.90614e-001   -3.31493e-001
    3.72773e+004    5.99524e+002    5.99884e+002    5.99512e+002    1.12273e-002    3.71199e-001    2.51209e-001   -3.59972e-001   -3.30494e-001
    3.72794e+004    5.99554e+002    5.99911e+002    5.99448e+002    1.06506e-001    4.63526e-001    3.44519e-001   -3.57020e-001   -3.28497e-001
    3.72816e+004    5.99615e+002    5.99810e+002    5.99476e+002    1.39752e-001    3.34291e-001    2.69445e-001   -1.94539e-001   -3.26500e-001
    3.72836e+004    5.99579e+002    5.99847e+002    5.99476e+002    1.03256e-001    3.71168e-001    2.81864e-001   -2.67912e-001   -3.24504e-001
    3.72857e+004    5.99603e+002    5.99902e+002    5.99531e+002    7.22523e-002    3.71089e-001    2.71477e-001   -2.98837e-001   -3.22507e-001
    3.72878e+004    5.99576e+002    5.99773e+002    5.99476e+002    1.00850e-001    2.97414e-001    2.31893e-001   -1.96564e-001   -3.21508e-001
    3.72899e+004    5.99545e+002    5.99837e+002    5.99522e+002    2.28416e-002    3.15745e-001    2.18110e-001   -2.92903e-001   -3.19511e-001
    3.72920e+004    5.99520e+002    5.99902e+002    5.99476e+002    4.47128e-002    4.26525e-001    2.99254e-001   -3.81812e-001   -3.17514e-001
    3.72941e+004    5.99565e+002    5.99828e+002    5.99522e+002    4.31897e-002    3.06589e-001    2.18789e-001   -2.63399e-001   -3.16516e-001
    3.72962e+004    5.99579e+002    5.99828e+002    5.99540e+002    3.92308e-002    2.88166e-001    2.05188e-001   -2.48935e-001   -3.14519e-001
    3.72983e+004    5.99638e+002    5.99791e+002    5.99503e+002    1.34390e-001    2.88135e-001    2.36886e-001   -1.53745e-001   -3.12522e-001
    3.73004e+004    5.99593e+002    5.99865e+002    5.99485e+002    1.08563e-001    3.80395e-001    2.89784e-001   -2.71832e-001   -3.10525e-001
    3.73024e+004    5.99576e+002    5.99847e+002    5.99448e+002    1.27890e-001    3.98928e-001    3.08582e-001   -2.71039e-001   -3.09526e-001
    3.73045e+004    5.99600e+002    5.99801e+002    5.99586e+002    1.34048e-002    2.14178e-001    1.47254e-001   -2.00773e-001   -3.07529e-001
    3.73066e+004    5.99579e+002    5.99782e+002    5.99476e+002    1.03003e-001    3.06654e-001    2.38771e-001   -2.03651e-001   -3.05533e-001
    3.73087e+004    5.99544e+002    5.99911e+002    5.99512e+002    3.14993e-002    3.98836e-001    2.76390e-001   -3.67337e-001   -3.03536e-001
    3.73108e+004    5.99554e+002    5.99865e+002    5.99512e+002    4.12463e-002    3.52719e-001    2.48895e-001   -3.11473e-001   -3.01539e-001
    3.73129e+004    5.99536e+002    5.99865e+002    5.99531e+002    4.80494e-003    3.34212e-001    2.24410e-001   -3.29407e-001   -2.99542e-001
    3.73149e+004    5.99592e+002    5.99856e+002    5.99494e+002    9.81439e-002    3.61985e-001    2.74038e-001   -2.63842e-001   -2.97545e-001
    3.73171e+004    5.99600e+002    5.99801e+002    5.99466e+002    1.33871e-001    3.34304e-001    2.67493e-001   -2.00434e-001   -2.96546e-001
    3.73192e+004    5.99603e+002    5.99976e+002    5.99512e+002    9.05532e-002    4.63434e-001    3.39140e-001   -3.72880e-001   -2.94549e-001
    3.73213e+004    5.99558e+002    5.99884e+002    5.99503e+002    5.44357e-002    3.80453e-001    2.71780e-001   -3.26017e-001   -2.92552e-001
    3.73234e+004    5.99549e+002    5.99856e+002    5.99522e+002    2.70526e-002    3.34225e-001    2.31834e-001   -3.07173e-001   -2.91554e-001
    3.73253e+004    5.99555e+002    5.99930e+002    5.99549e+002    5.87246e-003    3.80387e-001    2.55549e-001   -3.74514e-001   -2.89557e-001
    3.73274e+004    5.99582e+002    5.99837e+002    5.99512e+002    6.94317e-002    3.24998e-001    2.39809e-001   -2.55566e-001   -2.87560e-001
    3.73295e+004    5.99565e+002    5.99921e+002    5.99503e+002    6.13224e-002    4.17330e-001    2.98661e-001   -3.56007e-001   -2.85563e-001
    3.73316e+004    5.99587e+002    5.99865e+002    5.99503e+002    8.37628e-002    3.61972e-001    2.69236e-001   -2.78210e-001   -2.84565e-001
    3.73338e+004    5.99610e+002    5.99893e+002    5.99476e+002    1.34499e-001    4.17285e-001    3.23023e-001   -2.82786e-001   -2.82568e-001
    3.73359e+004    5.99572e+002    5.99884e+002    5.99531e+002    4.14569e-002    3.52692e-001    2.48947e-001   -3.11236e-001   -2.80571e-001
    3.73380e+004    5.99599e+002    5.99810e+002    5.99522e+002    7.70214e-002    2.88108e-001    2.17746e-001   -2.11087e-001   -2.79572e-001
    3.73401e+004    5.99561e+002    5.99819e+002    5.99485e+002    7.60866e-002    3.34278e-001    2.48214e-001   -2.58191e-001   -2.77575e-001
    3.73422e+004    5.99575e+002    5.99856e+002    5.99531e+002    4.38290e-002    3.24972e-001    2.31258e-001   -2.81143e-001   -2.75578e-001
    3.73443e+004    5.99547e+002    5.99921e+002    5.99540e+002    6.78801e-003    3.80400e-001    2.55863e-001   -3.73612e-001   -2.73581e-001
    3.73464e+004    5.99545e+002    5.99930e+002    5.99494e+002    5.10996e-002    4.35823e-001    3.07582e-001   -3.84724e-001   -2.71584e-001
    3.73484e+004    5.99618e+002    5.99837e+002    5.99503e+002    1.15237e-001    3.34252e-001    2.61247e-001   -2.19015e-001   -2.69588e-001
    3.73506e+004    5.99596e+002    5.99893e+002    5.99485e+002    1.11295e-001    4.08032e-001    3.09119e-001   -2.96737e-001   -2.68589e-001
    3.73526e+004    5.99601e+002    5.99819e+002    5.99549e+002    5.14104e-002    2.69672e-001    1.96918e-001   -2.18262e-001   -2.66592e-001
    3.73548e+004    5.99614e+002    5.99893e+002    5.99522e+002    9.24850e-002    3.71102e-001    2.78230e-001   -2.78617e-001   -2.64595e-001
    3.73568e+004    5.99577e+002    5.99884e+002    5.99549e+002    2.72081e-002    3.34270e-001    2.31916e-001   -3.07062e-001   -2.62598e-001
    3.73589e+004    5.99584e+002    5.99865e+002    5.99559e+002    2.54559e-002    3.06536e-001    2.12843e-001   -2.81080e-001   -2.61600e-001
    3.73611e+004    5.99591e+002    5.99902e+002    5.99485e+002    1.06048e-001    4.17272e-001    3.13531e-001   -3.11224e-001   -2.59603e-001
    3.73631e+004    5.99579e+002    5.99957e+002    5.99531e+002    4.83364e-002    4.26446e-001    3.00410e-001   -3.78110e-001   -2.57606e-001
    3.73652e+004    5.99645e+002    5.99865e+002    5.99512e+002    1.32997e-001    3.52719e-001    2.79478e-001   -2.19722e-001   -2.55609e-001
    3.73673e+004    5.99602e+002    5.99902e+002    5.99522e+002    8.00726e-002    3.80342e-001    2.80252e-001   -3.00270e-001   -2.54610e-001
    3.73694e+004    5.99601e+002    5.99856e+002    5.99540e+002    6.05743e-002    3.15803e-001    2.30726e-001   -2.55228e-001   -2.52614e-001
    3.73715e+004    5.99566e+002    5.99902e+002    5.99503e+002    6.27275e-002    3.98849e-001    2.86809e-001   -3.36122e-001   -2.50617e-001
    3.73736e+004    5.99617e+002    5.99865e+002    5.99549e+002    6.74706e-002    3.15789e-001    2.33016e-001   -2.48319e-001   -2.49618e-001
    3.73757e+004    5.99588e+002    5.99884e+002    5.99476e+002    1.12340e-001    4.08129e-001    3.09533e-001   -2.95789e-001   -2.47621e-001
    3.73778e+004    5.99631e+002    5.99884e+002    5.99531e+002    1.00140e-001    3.52692e-001    2.68508e-001   -2.52552e-001   -2.45624e-001
    3.73799e+004    5.99563e+002    5.99902e+002    5.99494e+002    6.86089e-002    4.08103e-001    2.94938e-001   -3.39494e-001   -2.43627e-001
    3.73819e+004    5.99608e+002    5.99874e+002    5.99485e+002    1.23199e-001    3.89635e-001    3.00823e-001   -2.66437e-001   -2.41630e-001
