            Time          sigma1          sigma3               u         sigma1'         sigma3'               p               q            eps1
    2.13828e+004    6.99298e+002    6.99780e+002    6.99379e+002   -8.09666e-002    4.00608e-001    2.40083e-001   -4.81574e-001   -2.31708e-001
    2.13849e+004    6.99279e+002    6.99835e+002    6.99444e+002   -1.64775e-001    3.91275e-001    2.05925e-001   -5.56051e-001   -2.29711e-001
    2.13869e+004    6.99311e+002    6.99789e+002    6.99453e+002   -1.42300e-001    3.35905e-001    1.76503e-001   -4.78205e-001   -2.27713e-001
    2.13890e+004    6.99310e+002    6.99807e+002    6.99444e+002   -1.33385e-001    3.63639e-001    1.97964e-001   -4.97023e-001   -2.26714e-001
    2.13911e+004    6.99292e+002    6.99807e+002    6.99416e+002   -1.23643e-001    3.91399e-001    2.19718e-001   -5.15042e-001   -2.24717e-001
    2.13931e+004    6.99350e+002    6.99844e+002    6.99416e+002   -6.64237e-002    4.28276e-001    2.63376e-001   -4.94699e-001   -2.22719e-001
    2.13952e+004    6.99298e+002    6.99798e+002    6.99444e+002   -1.45656e-001    3.54398e-001    1.87713e-001   -5.00055e-001   -2.20722e-001
    2.13973e+004    6.99295e+002    6.99863e+002    6.99407e+002   -1.11780e-001    4.55925e-001    2.66690e-001   -5.67706e-001   -2.19723e-001
    2.13994e+004    6.99306e+002    6.99761e+002    6.99453e+002   -1.46852e-001    3.08268e-001    1.56561e-001   -4.55120e-001   -2.17726e-001
    2.14015e+004    6.99361e+002    6.99844e+002    6.99425e+002   -6.45894e-002    4.19022e-001    2.57818e-001   -4.83612e-001   -2.15728e-001
    2.14036e+004    6.99329e+002    6.99807e+002    6.99481e+002   -1.51824e-001    3.26709e-001    1.67198e-001   -4.78533e-001   -2.14729e-001
    2.14057e+004    6.99329e+002    6.99807e+002    6.99425e+002   -9.63198e-002    3.82145e-001    2.22657e-001   -4.78465e-001   -2.12732e-001
    2.14077e+004    6.99337e+002    6.99789e+002    6.99416e+002   -7.93967e-002    3.72918e-001    2.22147e-001   -4.52315e-001   -2.10734e-001
    2.14097e+004    6.99324e+002    6.99780e+002    6.99425e+002   -1.01091e-001    3.54425e-001    2.02586e-001   -4.55516e-001   -2.09736e-001
    2.14118e+004    6.99288e+002    6.99881e+002    6.99499e+002   -2.11315e-001    3.81956e-001    1.84199e-001   -5.93271e-001   -2.07738e-001
    2.14139e+004    6.99388e+002    6.99835e+002    6.99398e+002   -9.26761e-003    4.37458e-001    2.88550e-001   -4.46726e-001   -2.05741e-001
    2.14159e+004    6.99357e+002    6.99798e+002    6.99435e+002   -7.79957e-002    3.63652e-001    2.16436e-001   -4.41648e-001   -2.04742e-001
    2.14180e+004    6.99370e+002    6.99854e+002    6.99490e+002   -1.19983e-001    3.63573e-001    2.02387e-001   -4.83556e-001   -2.02745e-001
    2.14201e+004    6.99377e+002    6.99771e+002    6.99462e+002   -8.51160e-002    3.08339e-001    1.77187e-001   -3.93455e-001   -2.00747e-001
    2.14222e+004    6.99356e+002    6.99835e+002    6.99481e+002   -1.24728e-001    3.54346e-001    1.94655e-001   -4.79073e-001   -1.99748e-001
    2.14243e+004    6.99327e+002    6.99771e+002    6.99444e+002   -1.17223e-001    3.26762e-001    1.78767e-001   -4.43985e-001   -1.97751e-001
    2.14263e+004    6.99309e+002    6.99835e+002    6.99379e+002   -7.00188e-002    4.55965e-001    2.80637e-001   -5.25984e-001   -1.96752e-001
    2.14284e+004    6.99358e+002    6.99826e+002    6.99453e+002   -9.49101e-002    3.72866e-001    2.16940e-001   -4.67776e-001   -1.94755e-001
    2.14304e+004    6.99275e+002    6.99909e+002    6.99471e+002   -1.96237e-001    4.37437e-001    2.26212e-001   -6.33674e-001   -1.92757e-001
    2.14325e+004    6.99418e+002    6.99854e+002    6.99490e+002   -7.22410e-002    3.63573e-001    2.18301e-001   -4.35814e-001   -1.90760e-001
    2.14346e+004    6.99365e+002    6.99780e+002    6.99499e+002   -1.34589e-001    2.80482e-001    1.42125e-001   -4.15071e-001   -1.89761e-001
    2.14367e+004    6.99389e+002    6.99835e+002    6.99471e+002   -8.25263e-002    3.63599e-001    2.14891e-001   -4.46125e-001   -1.87763e-001
    2.14388e+004    6.99351e+002    6.99761e+002    6.99425e+002   -7.46312e-002    3.36028e-001    1.99142e-001   -4.10659e-001   -1.85766e-001
    2.14408e+004    6.99418e+002    6.99854e+002    6.99508e+002   -9.04642e-002    3.45150e-001    1.99945e-001   -4.35614e-001   -1.84767e-001
    2.14428e+004    6.99326e+002    6.99844e+002    6.99481e+002   -1.55071e-001    3.63586e-001    1.90700e-001   -5.18657e-001   -1.82770e-001
    2.14449e+004    6.99365e+002    6.99863e+002    6.99490e+002   -1.24880e-001    3.72813e-001    2.06915e-001   -4.97693e-001   -1.81771e-001
    2.14470e+004    6.99357e+002    6.99798e+002    6.99388e+002   -3.09801e-002    4.09835e-001    2.62896e-001   -4.40815e-001   -1.79773e-001
    2.14491e+004    6.99363e+002    6.99909e+002    6.99499e+002   -1.36695e-001    4.09677e-001    2.27553e-001   -5.46371e-001   -1.77776e-001
    2.14511e+004    6.99355e+002    6.99807e+002    6.99481e+002   -1.25202e-001    3.26709e-001    1.76072e-001   -4.51911e-001   -1.75779e-001
    2.14532e+004    6.99377e+002    6.99807e+002    6.99499e+002   -1.21982e-001    3.08202e-001    1.64807e-001   -4.30184e-001   -1.74780e-001
    2.14553e+004    6.99397e+002    6.99835e+002    6.99518e+002   -1.20978e-001    3.17416e-001    1.71285e-001   -4.38394e-001   -1.72782e-001
    2.14573e+004    6.99437e+002    6.99817e+002    6.99471e+002   -3.42879e-002    3.45203e-001    2.18706e-001   -3.79491e-001   -1.70785e-001
    2.14594e+004    6.99423e+002    6.99761e+002    6.99499e+002   -7.57078e-002    2.62085e-001    1.49487e-001   -3.37793e-001   -1.68787e-001
    2.14615e+004    6.99415e+002    6.99835e+002    6.99499e+002   -8.42797e-002    3.35839e-001    1.95799e-001   -4.20118e-001   -1.66790e-001
    2.14636e+004    6.99378e+002    6.99872e+002    6.99518e+002   -1.39542e-001    3.54377e-001    1.89737e-001   -4.93919e-001   -1.65791e-001
    2.14657e+004    6.99336e+002    6.99918e+002    6.99527e+002   -1.91183e-001    3.91241e-001    1.97100e-001   -5.82423e-001   -1.63794e-001
    2.14677e+004    6.99381e+002    6.99807e+002    6.99536e+002   -1.54865e-001    2.71273e-001    1.29227e-001   -4.26138e-001   -1.61796e-001
    2.14698e+004    6.99358e+002    6.99817e+002    6.99471e+002   -1.13786e-001    3.45203e-001    1.92207e-001   -4.58988e-001   -1.59799e-001
    2.14718e+004    6.99376e+002    6.99881e+002    6.99499e+002   -1.22817e-001    3.81956e-001    2.13698e-001   -5.04773e-001   -1.57801e-001
    2.14739e+004    6.99373e+002    6.99844e+002    6.99462e+002   -8.86850e-002    3.82093e-001    2.25167e-001   -4.70778e-001   -1.56802e-001
    2.14760e+004    6.99427e+002    6.99817e+002    6.99545e+002   -1.18552e-001    2.71259e-001    1.41322e-001   -3.89812e-001   -1.54805e-001
    2.14780e+004    6.99422e+002    6.99789e+002    6.99573e+002   -1.51048e-001    2.15863e-001    9.35591e-002   -3.66911e-001   -1.52807e-001
    2.14801e+004    6.99407e+002    6.99872e+002    6.99508e+002   -1.00897e-001    3.63630e-001    2.08788e-001   -4.64528e-001   -1.51809e-001
    2.14822e+004    6.99396e+002    6.99789e+002    6.99490e+002   -9.34684e-002    2.98975e-001    1.68161e-001   -3.92444e-001   -1.49811e-001
    2.14843e+004    6.99397e+002    6.99854e+002    6.99490e+002   -9.28268e-002    3.63573e-001    2.11440e-001   -4.56400e-001   -1.47814e-001
    2.14864e+004    6.99403e+002    6.99743e+002    6.99518e+002   -1.14750e-001    2.25182e-001    1.11871e-001   -3.39932e-001   -1.46815e-001
    2.14884e+004    6.99378e+002    6.99890e+002    6.99518e+002   -1.39169e-001    3.72773e-001    2.02126e-001   -5.11943e-001   -1.44818e-001
    2.14904e+004    6.99420e+002    6.99835e+002    6.99527e+002   -1.07251e-001    3.08163e-001    1.69691e-001   -4.15414e-001   -1.43819e-001
    2.14925e+004    6.99407e+002    6.99826e+002    6.99481e+002   -7.34925e-002    3.45189e-001    2.05629e-001   -4.18682e-001   -1.41821e-001
    2.14946e+004    6.99367e+002    6.99909e+002    6.99527e+002   -1.59451e-001    3.82000e-001    2.01517e-001   -5.41451e-001   -1.39824e-001
    2.14967e+004    6.99410e+002    6.99863e+002    6.99508e+002   -9.84428e-002    3.54390e-001    2.03446e-001   -4.52833e-001   -1.37826e-001
    2.14988e+004    6.99468e+002    6.99798e+002    6.99471e+002   -3.90828e-003    3.26722e-001    2.16512e-001   -3.30630e-001   -1.36828e-001
    2.15009e+004    6.99436e+002    6.99844e+002    6.99471e+002   -3.54315e-002    3.72839e-001    2.36749e-001   -4.08271e-001   -1.34830e-001
    2.15029e+004    6.99408e+002    6.99890e+002    6.99471e+002   -6.33377e-002    4.18956e-001    2.58192e-001   -4.82294e-001   -1.32833e-001
    2.15049e+004    6.99464e+002    6.99881e+002    6.99499e+002   -3.48380e-002    3.81956e-001    2.43025e-001   -4.16794e-001   -1.30835e-001
    2.15070e+004    6.99421e+002    6.99798e+002    6.99508e+002   -8.75926e-002    2.89793e-001    1.63998e-001   -3.77385e-001   -1.29836e-001
    2.15091e+004    6.99402e+002    6.99854e+002    6.99545e+002   -1.43651e-001    3.08136e-001    1.57540e-001   -4.51788e-001   -1.27839e-001
    2.15112e+004    6.99412e+002    6.99890e+002    6.99545e+002   -1.33431e-001    3.45013e-001    1.85532e-001   -4.78444e-001   -1.25841e-001
    2.15133e+004    6.99396e+002    6.99863e+002    6.99499e+002   -1.03260e-001    3.63559e-001    2.07953e-001   -4.66819e-001   -1.23844e-001
    2.15154e+004    6.99470e+002    6.99771e+002    6.99545e+002   -7.50513e-002    2.25142e-001    1.25078e-001   -3.00194e-001   -1.21846e-001
    2.15175e+004    6.99443e+002    6.99798e+002    6.99545e+002   -1.02631e-001    2.52779e-001    1.34309e-001   -3.55410e-001   -1.20848e-001
    2.15196e+004    6.99441e+002    6.99872e+002    6.99536e+002   -9.47004e-002    3.35870e-001    1.92347e-001   -4.30571e-001   -1.18850e-001
    2.15217e+004    6.99425e+002    6.99761e+002    6.99592e+002   -1.66395e-001    1.69719e-001    5.76810e-002   -3.36114e-001   -1.16853e-001
    2.15238e+004    6.99435e+002    6.99835e+002    6.99536e+002   -1.01093e-001    2.98909e-001    1.65575e-001   -4.00002e-001   -1.14855e-001
    2.15259e+004    6.99419e+002    6.99826e+002    6.99518e+002   -9.89510e-002    3.08260e-001    1.72523e-001   -4.07211e-001   -1.12858e-001
    2.15280e+004    6.99471e+002    6.99835e+002    6.99527e+002   -5.55757e-002    3.08163e-001    1.86917e-001   -3.63738e-001   -1.10860e-001
    2.15300e+004    6.99435e+002    6.99835e+002    6.99471e+002   -3.62383e-002    3.63599e-001    2.30320e-001   -3.99837e-001   -1.09862e-001
    2.15320e+004    6.99411e+002    6.99863e+002    6.99490e+002   -7.90169e-002    3.72813e-001    2.22203e-001   -4.51830e-001   -1.07864e-001
    2.15340e+004    6.99445e+002    6.99890e+002    6.99536e+002   -9.09866e-002    3.54267e-001    2.05849e-001   -4.45253e-001   -1.05867e-001
    2.15361e+004    6.99442e+002    6.99854e+002    6.99582e+002   -1.40036e-001    2.71207e-001    1.34126e-001   -4.11243e-001   -1.03869e-001
    2.15381e+004    6.99446e+002    6.99854e+002    6.99573e+002   -1.27137e-001    2.80460e-001    1.44594e-001   -4.07597e-001   -1.02870e-001
    2.15401e+004    6.99434e+002    6.99826e+002    6.99518e+002   -8.37753e-002    3.08260e-001    1.77581e-001   -3.92035e-001   -1.00873e-001
    2.15422e+004    6.99446e+002    6.99854e+002    6.99518e+002   -7.15686e-002    3.35897e-001    2.00075e-001   -4.07465e-001   -9.88754e-002
    2.15443e+004    6.99458e+002    6.99900e+002    6.99564e+002   -1.05925e-001    3.35831e-001    1.88579e-001   -4.41756e-001   -9.78767e-002
    2.15463e+004    6.99462e+002    6.99780e+002    6.99527e+002   -6.49017e-002    2.52805e-001    1.46903e-001   -3.17707e-001   -9.58792e-002
    2.15484e+004    6.99469e+002    6.99900e+002    6.99564e+002   -9.49539e-002    3.35831e-001    1.92236e-001   -4.30785e-001   -9.38817e-002
    2.15505e+004    6.99469e+002    6.99780e+002    6.99527e+002   -5.75803e-002    2.52805e-001    1.49343e-001   -3.10386e-001   -9.28830e-002
    2.15525e+004    6.99438e+002    6.99826e+002    6.99582e+002   -1.44524e-001    2.43570e-001    1.14205e-001   -3.88094e-001   -9.08855e-002
    2.15545e+004    6.99456e+002    6.99807e+002    6.99628e+002   -1.72266e-001    1.78907e-001    6.18491e-002   -3.51173e-001   -8.98867e-002
    2.15566e+004    6.99463e+002    6.99826e+002    6.99555e+002   -9.14631e-002    2.71246e-001    1.50343e-001   -3.62709e-001   -8.78893e-002
    2.15586e+004    6.99470e+002    6.99826e+002    6.99545e+002   -7.49200e-002    2.80500e-001    1.62026e-001   -3.55420e-001   -8.58918e-002
    2.15607e+004    6.99468e+002    6.99872e+002    6.99573e+002   -1.05215e-001    2.98941e-001    1.64222e-001   -4.04155e-001   -8.48930e-002
    2.15628e+004    6.99501e+002    6.99854e+002    6.99545e+002   -4.46182e-002    3.08136e-001    1.90551e-001   -3.52755e-001   -8.28956e-002
    2.15649e+004    6.99461e+002    6.99854e+002    6.99610e+002   -1.48925e-001    2.43531e-001    1.12712e-001   -3.92456e-001   -8.18968e-002
    2.15670e+004    6.99492e+002    6.99844e+002    6.99564e+002   -7.18017e-002    2.80473e-001    1.63048e-001   -3.52275e-001   -7.98993e-002
    2.15691e+004    6.99446e+002    6.99890e+002    6.99555e+002   -1.08592e-001    3.35760e-001    1.87642e-001   -4.44352e-001   -7.89006e-002
    2.15711e+004    6.99467e+002    6.99826e+002    6.99545e+002   -7.82396e-002    2.80500e-001    1.60920e-001   -3.58739e-001   -7.69031e-002
    2.15731e+004    6.99464e+002    6.99826e+002    6.99527e+002   -6.32796e-002    2.99006e-001    1.78244e-001   -3.62286e-001   -7.49056e-002
    2.15751e+004    6.99519e+002    6.99752e+002    6.99545e+002   -2.61906e-002    2.06662e-001    1.29044e-001   -2.32853e-001   -7.29081e-002
    2.15772e+004    6.99505e+002    6.99734e+002    6.99582e+002   -7.71934e-002    1.51252e-001    7.51035e-002   -2.28445e-001   -7.19094e-002
    2.15793e+004    6.99490e+002    6.99789e+002    6.99564e+002   -7.40799e-002    2.25116e-001    1.25384e-001   -2.99196e-001   -6.99119e-002
    2.15814e+004    6.99449e+002    6.99863e+002    6.99564e+002   -1.15094e-001    2.98954e-001    1.60938e-001   -4.14048e-001   -6.79144e-002
    2.15835e+004    6.99505e+002    6.99771e+002    6.99610e+002   -1.05365e-001    1.60537e-001    7.19027e-002   -2.65902e-001   -6.59169e-002
    2.15856e+004    6.99500e+002    6.99844e+002    6.99536e+002   -3.64156e-002    3.08149e-001    1.93294e-001   -3.44565e-001   -6.49182e-002
    2.15877e+004    6.99485e+002    6.99881e+002    6.99545e+002   -6.07141e-002    3.35773e-001    2.03611e-001   -3.96487e-001   -6.29207e-002
    2.15898e+004    6.99498e+002    6.99854e+002    6.99545e+002   -4.75155e-002    3.08136e-001    1.89586e-001   -3.55652e-001   -6.09232e-002
    2.15919e+004    6.99480e+002    6.99835e+002    6.99555e+002   -7.44527e-002    2.80402e-001    1.62117e-001   -3.54855e-001   -5.99245e-002
    2.15940e+004    6.99499e+002    6.99780e+002    6.99564e+002   -6.44985e-002    2.15876e-001    1.22418e-001   -2.80374e-001   -5.79270e-002
    2.15960e+004    6.99482e+002    6.99826e+002    6.99536e+002   -5.38585e-002    2.89753e-001    1.75216e-001   -3.43612e-001   -5.59295e-002
    2.15981e+004    6.99502e+002    6.99835e+002    6.99601e+002   -9.87740e-002    2.34219e-001    1.23222e-001   -3.32993e-001   -5.39320e-002
    2.16002e+004    6.99500e+002    6.99826e+002    6.99619e+002   -1.18786e-001    2.06641e-001    9.81649e-002   -3.25427e-001   -5.19346e-002
    2.16023e+004    6.99514e+002    6.99863e+002    6.99564e+002   -4.95006e-002    2.98954e-001    1.82802e-001   -3.48454e-001   -4.99371e-002
    2.16044e+004    6.99504e+002    6.99826e+002    6.99545e+002   -4.11874e-002    2.80500e-001    1.73271e-001   -3.21687e-001   -4.79396e-002
    2.16064e+004    6.99517e+002    6.99798e+002    6.99582e+002   -6.49080e-002    2.15849e-001    1.22264e-001   -2.80757e-001   -4.59421e-002
    2.16084e+004    6.99514e+002    6.99817e+002    6.99638e+002   -1.24229e-001    1.78893e-001    7.78526e-002   -3.03123e-001   -4.39446e-002
    2.16105e+004    6.99507e+002    6.99900e+002    6.99555e+002   -4.79494e-002    3.45000e-001    2.14017e-001   -3.92949e-001   -4.19471e-002
    2.16126e+004    6.99494e+002    6.99826e+002    6.99499e+002   -5.57899e-003    3.26683e-001    2.15929e-001   -3.32262e-001   -3.99497e-002
    2.16146e+004    6.99539e+002    6.99817e+002    6.99564e+002   -2.48201e-002    2.52837e-001    1.60284e-001   -2.77657e-001   -3.79522e-002
    2.16166e+004    6.99489e+002    6.99881e+002    6.99518e+002   -2.84879e-002    3.63533e-001    2.32860e-001   -3.92021e-001   -3.69534e-002
    2.16187e+004    6.99530e+002    6.99909e+002    6.99536e+002   -5.91246e-003    3.72747e-001    2.46527e-001   -3.78659e-001   -3.49560e-002
    2.16208e+004    6.99488e+002    6.99854e+002    6.99610e+002   -1.22042e-001    2.43531e-001    1.21673e-001   -3.65573e-001   -3.29585e-002
    2.16228e+004    6.99493e+002    6.99881e+002    6.99601e+002   -1.07910e-001    2.80337e-001    1.50921e-001   -3.88246e-001   -3.19597e-002
    2.16249e+004    6.99503e+002    6.99817e+002    6.99582e+002   -7.91758e-002    2.34330e-001    1.29828e-001   -3.13506e-001   -2.99622e-002
    2.16270e+004    6.99552e+002    6.99789e+002    6.99582e+002   -2.98724e-002    2.06609e-001    1.27782e-001   -2.36482e-001   -2.79648e-002
    2.16290e+004    6.99508e+002    6.99826e+002    6.99592e+002   -8.30848e-002    2.34317e-001    1.28516e-001   -3.17401e-001   -2.69660e-002
    2.16311e+004    6.99536e+002    6.99881e+002    6.99573e+002   -3.65988e-002    3.08097e-001    1.93198e-001   -3.44696e-001   -2.49685e-002
    2.16332e+004    6.99544e+002    6.99863e+002    6.99573e+002   -2.89984e-002    2.89700e-001    1.83467e-001   -3.18699e-001   -2.29711e-002
    2.16353e+004    6.99477e+002    6.99973e+002    6.99582e+002   -1.05145e-001    3.91078e-001    2.25670e-001   -4.96223e-001   -2.19723e-002
    2.16374e+004    6.99503e+002    6.99835e+002    6.99601e+002   -9.76768e-002    2.34219e-001    1.23587e-001   -3.31896e-001   -1.99748e-002
    2.16395e+004    6.99469e+002    6.99844e+002    6.99647e+002   -1.78255e-001    1.97277e-001    7.20995e-002   -3.75532e-001   -1.79773e-002
    2.16415e+004    6.99568e+002    6.99752e+002    6.99628e+002   -6.06249e-002    1.23549e-001    6.21579e-002   -1.84174e-001   -1.69786e-002
    2.16436e+004    6.99515e+002    6.99881e+002    6.99601e+002   -8.56934e-002    2.80337e-001    1.58327e-001   -3.66030e-001   -1.49811e-002
    2.16457e+004    6.99530e+002    6.99863e+002    6.99628e+002   -9.85520e-002    2.34264e-001    1.23325e-001   -3.32816e-001   -1.29836e-002
    2.16478e+004    6.99543e+002    6.99817e+002    6.99665e+002   -1.21973e-001    1.51217e-001    6.01538e-002   -2.73191e-001   -1.09862e-002
    2.16499e+004    6.99553e+002    6.99872e+002    6.99536e+002    1.72394e-002    3.35870e-001    2.29660e-001   -3.18631e-001   -8.98867e-003
    2.16520e+004    6.99553e+002    6.99807e+002    6.99610e+002   -5.72214e-002    1.97414e-001    1.12535e-001   -2.54635e-001   -6.99119e-003
    2.16540e+004    6.99528e+002    6.99807e+002    6.99573e+002   -4.54943e-002    2.34343e-001    1.41064e-001   -2.79837e-001   -4.99371e-003
    2.16560e+004    6.99531e+002    6.99826e+002    6.99582e+002   -5.14047e-002    2.43570e-001    1.45245e-001   -2.94975e-001   -2.99622e-003
    2.16581e+004    6.99536e+002    6.99835e+002    6.99647e+002   -1.10764e-001    1.88036e-001    8.84364e-002   -2.98800e-001   -9.98742e-004
    2.16602e+004    6.99514e+002    6.99854e+002    6.99628e+002   -1.14209e-001    2.25024e-001    1.11946e-001   -3.39233e-001    0.00000e+000
    2.16623e+004    6.99524e+002    6.99826e+002    6.99601e+002   -7.69702e-002    2.25063e-001    1.24385e-001   -3.02033e-001    1.99748e-003
    2.16644e+004    6.99562e+002    6.99817e+002    6.99647e+002   -8.50301e-002    1.69640e-001    8.47500e-002   -2.54670e-001    3.99497e-003
    2.16665e+004    6.99580e+002    6.99798e+002    6.99601e+002   -2.04112e-002    1.97343e-001    1.24758e-001   -2.17754e-001    5.99245e-003
    2.16685e+004    6.99558e+002    6.99817e+002    6.99545e+002    1.30749e-002    2.71259e-001    1.85198e-001   -2.58185e-001    6.99119e-003
    2.16705e+004    6.99556e+002    6.99844e+002    6.99675e+002   -1.18435e-001    1.69601e-001    7.35886e-002   -2.88036e-001    8.98867e-003
    2.16726e+004    6.99540e+002    6.99854e+002    6.99702e+002   -1.62451e-001    1.51165e-001    4.66262e-002   -3.13615e-001    1.09862e-002
    2.16746e+004    6.99571e+002    6.99844e+002    6.99582e+002   -1.15071e-002    2.61967e-001    1.70809e-001   -2.73474e-001    1.29836e-002
    2.16767e+004    6.99534e+002    6.99900e+002    6.99601e+002   -6.69981e-002    2.98817e-001    1.76879e-001   -3.65815e-001    1.49811e-002
    2.16787e+004    6.99528e+002    6.99826e+002    6.99555e+002   -2.66989e-002    2.71246e-001    1.71931e-001   -2.97945e-001    1.69786e-002
    2.16808e+004    6.99541e+002    6.99798e+002    6.99628e+002   -8.74076e-002    1.69666e-001    8.39751e-002   -2.57074e-001    1.79773e-002
    2.16829e+004    6.99523e+002    6.99817e+002    6.99582e+002   -5.94973e-002    2.34330e-001    1.36387e-001   -2.93827e-001    2.09736e-002
    2.16850e+004    6.99550e+002    6.99826e+002    6.99628e+002   -7.87480e-002    1.97387e-001    1.05342e-001   -2.76135e-001    2.19723e-002
    2.16871e+004    6.99532e+002    6.99807e+002    6.99656e+002   -1.24078e-001    1.51231e-001    5.94611e-002   -2.75308e-001    2.39698e-002
    2.16892e+004    6.99619e+002    6.99789e+002    6.99601e+002    1.82603e-002    1.88102e-001    1.31488e-001   -1.69842e-001    2.59673e-002
    2.16912e+004    6.99529e+002    6.99909e+002    6.99592e+002   -6.28948e-002    3.17311e-001    1.90575e-001   -3.80205e-001    2.79648e-002
    2.16933e+004    6.99610e+002    6.99900e+002    6.99647e+002   -3.69535e-002    2.52634e-001    1.56105e-001   -2.89587e-001    2.89635e-002
    2.16954e+004    6.99561e+002    6.99807e+002    6.99592e+002   -3.03853e-002    2.15836e-001    1.33762e-001   -2.46222e-001    3.09610e-002
    2.16974e+004    6.99570e+002    6.99835e+002    6.99555e+002    1.51289e-002    2.80402e-001    1.91978e-001   -2.65274e-001    3.19597e-002
    2.16994e+004    6.99556e+002    6.99817e+002    6.99638e+002   -8.20473e-002    1.78893e-001    9.19132e-002   -2.60941e-001    3.39572e-002
    2.17015e+004    6.99567e+002    6.99817e+002    6.99610e+002   -4.34317e-002    2.06654e-001    1.23292e-001   -2.50085e-001    3.49560e-002
    2.17036e+004    6.99531e+002    6.99881e+002    6.99684e+002   -1.52679e-001    1.97224e-001    8.05898e-002   -3.49903e-001    3.69534e-002
    2.17057e+004    6.99562e+002    6.99789e+002    6.99601e+002   -3.90967e-002    1.88102e-001    1.12369e-001   -2.27199e-001    3.79522e-002
    2.17078e+004    6.99567e+002    6.99900e+002    6.99545e+002    2.17235e-002    3.54253e-001    2.43410e-001   -3.32530e-001    3.99497e-002
    2.17099e+004    6.99621e+002    6.99798e+002    6.99592e+002    2.96168e-002    2.06596e-001    1.47603e-001   -1.76979e-001    4.09484e-002
    2.17120e+004    6.99567e+002    6.99780e+002    6.99628e+002   -6.10757e-002    1.51186e-001    8.04321e-002   -2.12262e-001    4.19471e-002
    2.17141e+004    6.99588e+002    6.99854e+002    6.99527e+002    6.09857e-002    3.26643e-001    2.38091e-001   -2.65657e-001    4.39446e-002
    2.17162e+004    6.99588e+002    6.99771e+002    6.99619e+002   -3.17141e-002    1.51283e-001    9.02841e-002   -1.82997e-001    4.59421e-002
    2.17182e+004    6.99550e+002    6.99881e+002    6.99582e+002   -3.26971e-002    2.98843e-001    1.88330e-001   -3.31540e-001    4.69409e-002
    2.17203e+004    6.99568e+002    6.99743e+002    6.99647e+002   -7.87736e-002    9.58023e-002    3.76103e-002   -1.74576e-001    4.79396e-002
    2.17224e+004    6.99587e+002    6.99807e+002    6.99638e+002   -5.07194e-002    1.69653e-001    9.61957e-002   -2.20373e-001    4.99371e-002
    2.17245e+004    6.99652e+002    6.99807e+002    6.99601e+002    5.11735e-002    2.06583e-001    1.54780e-001   -1.55409e-001    5.09358e-002
    2.17266e+004    6.99584e+002    6.99807e+002    6.99555e+002    2.88794e-002    2.52766e-001    1.78137e-001   -2.23886e-001    5.29333e-002
    2.17287e+004    6.99646e+002    6.99734e+002    6.99564e+002    8.23524e-002    1.69759e-001    1.40623e-001   -8.74064e-002    5.49308e-002
    2.17307e+004    6.99623e+002    6.99826e+002    6.99684e+002   -6.09313e-002    1.41951e-001    7.43234e-002   -2.02882e-001    5.69283e-002
    2.17327e+004    6.99590e+002    6.99844e+002    6.99592e+002   -1.26709e-003    2.52713e-001    1.68053e-001   -2.53980e-001    5.89258e-002
    2.17348e+004    6.99551e+002    6.99826e+002    6.99619e+002   -6.82572e-002    2.06641e-001    1.15008e-001   -2.74898e-001    6.09232e-002
    2.17369e+004    6.99644e+002    6.99780e+002    6.99610e+002    3.38293e-002    1.69693e-001    1.24405e-001   -1.35864e-001    6.29207e-002
    2.17390e+004    6.99624e+002    6.99771e+002    6.99601e+002    2.33318e-002    1.69706e-001    1.20915e-001   -1.46374e-001    6.39195e-002
    2.17410e+004    6.99607e+002    6.99817e+002    6.99638e+002   -3.05104e-002    1.78893e-001    1.09092e-001   -2.09404e-001    6.69157e-002
    2.17431e+004    6.99587e+002    6.99844e+002    6.99610e+002   -2.29813e-002    2.34290e-001    1.48533e-001   -2.57272e-001    6.89132e-002
    2.17452e+004    6.99593e+002    6.99835e+002    6.99582e+002    1.03258e-002    2.52726e-001    1.71926e-001   -2.42401e-001    7.09107e-002
    2.17472e+004    6.99583e+002    6.99780e+002    6.99555e+002    2.81426e-002    2.25045e-001    1.59411e-001   -1.96902e-001    7.19094e-002
    2.17493e+004    6.99679e+002    6.99752e+002    6.99573e+002    1.05810e-001    1.78986e-001    1.54594e-001   -7.31762e-002    7.39069e-002
    2.17514e+004    6.99629e+002    6.99798e+002    6.99610e+002    1.94830e-002    1.88173e-001    1.31943e-001   -1.68690e-001    7.59044e-002
    2.17535e+004    6.99656e+002    6.99844e+002    6.99601e+002    5.49930e-002    2.43460e-001    1.80637e-001   -1.88467e-001    7.79018e-002
    2.17556e+004    6.99613e+002    6.99807e+002    6.99628e+002   -1.52865e-002    1.78907e-001    1.14176e-001   -1.94193e-001    7.98993e-002
    2.17577e+004    6.99595e+002    6.99807e+002    6.99628e+002   -3.32558e-002    1.78907e-001    1.08186e-001   -2.12162e-001    8.18968e-002
    2.17597e+004    6.99589e+002    6.99835e+002    6.99582e+002    7.12791e-003    2.52726e-001    1.70860e-001   -2.45598e-001    8.38943e-002
    2.17617e+004    6.99587e+002    6.99798e+002    6.99573e+002    1.34463e-002    2.25103e-001    1.54551e-001   -2.11657e-001    8.58918e-002
