            Time          sigma1          sigma3               u         sigma1'         sigma3'               p               q            eps1
             [s]           [kPa]           [kPa]           [kPa]           [kPa]           [kPa]           [kPa]           [kPa]             [%]

    3.17049e+004    6.97686e+002    6.99541e+002    6.97554e+002    1.32196e-001    1.98766e+000    1.36917e+000   -1.85546e+000   -8.78892e-001
    3.17070e+004    6.97687e+002    6.99523e+002    6.97526e+002    1.60613e-001    1.99685e+000    1.38477e+000   -1.83624e+000   -8.80898e-001
    3.17091e+004    6.97744e+002    6.99486e+002    6.97544e+002    1.99308e-001    1.94147e+000    1.36075e+000   -1.74216e+000   -8.81901e-001
    3.17112e+004    6.97679e+002    6.99477e+002    6.97498e+002    1.80952e-001    1.97841e+000    1.37926e+000   -1.79746e+000   -8.83908e-001
    3.17133e+004    6.97656e+002    6.99541e+002    6.97507e+002    1.48394e-001    2.03384e+000    1.40536e+000   -1.88545e+000   -8.85915e-001
    3.17154e+004    6.97606e+002    6.99560e+002    6.97517e+002    8.97051e-002    2.04298e+000    1.39189e+000   -1.95328e+000   -8.87921e-001
    3.17175e+004    6.97735e+002    6.99458e+002    6.97544e+002    1.90928e-001    1.91375e+000    1.33948e+000   -1.72282e+000   -8.89928e-001
    3.17196e+004    6.97707e+002    6.99514e+002    6.97581e+002    1.25512e-001    1.93218e+000    1.32996e+000   -1.80666e+000   -8.90931e-001
    3.17216e+004    6.97745e+002    6.99523e+002    6.97535e+002    2.10105e-001    1.98760e+000    1.39510e+000   -1.77750e+000   -8.92938e-001
    3.17237e+004    6.97690e+002    6.99550e+002    6.97535e+002    1.55071e-001    2.01524e+000    1.39518e+000   -1.86017e+000   -8.93941e-001
    3.17258e+004    6.97734e+002    6.99477e+002    6.97517e+002    2.17528e-001    1.95999e+000    1.37917e+000   -1.74246e+000   -8.96951e-001
    3.17279e+004    6.97634e+002    6.99597e+002    6.97526e+002    1.08305e-001    2.07061e+000    1.41651e+000   -1.96230e+000   -8.97954e-001
    3.17300e+004    6.97642e+002    6.99550e+002    6.97498e+002    1.43523e-001    2.05217e+000    1.41595e+000   -1.90864e+000   -8.99961e-001
    3.17321e+004    6.97668e+002    6.99412e+002    6.97489e+002    1.78972e-001    1.92307e+000    1.34170e+000   -1.74410e+000   -9.01967e-001
    3.17341e+004    6.97699e+002    6.99467e+002    6.97507e+002    1.91706e-001    1.96000e+000    1.37057e+000   -1.76830e+000   -9.02971e-001
    3.17362e+004    6.97686e+002    6.99504e+002    6.97526e+002    1.60323e-001    1.97837e+000    1.37236e+000   -1.81805e+000   -9.04977e-001
    3.17383e+004    6.97684e+002    6.99440e+002    6.97535e+002    1.48317e-001    1.90461e+000    1.31918e+000   -1.75629e+000   -9.06984e-001
    3.17404e+004    6.97696e+002    6.99541e+002    6.97572e+002    1.23392e-001    1.96915e+000    1.35390e+000   -1.84576e+000   -9.08991e-001
    3.17424e+004    6.97690e+002    6.99504e+002    6.97563e+002    1.26867e-001    1.94144e+000    1.33658e+000   -1.81458e+000   -9.09994e-001
    3.17445e+004    6.97681e+002    6.99523e+002    6.97507e+002    1.73952e-001    2.01536e+000    1.40156e+000   -1.84141e+000   -9.12000e-001
    3.17466e+004    6.97658e+002    6.99449e+002    6.97535e+002    1.23156e-001    1.91376e+000    1.31689e+000   -1.79061e+000   -9.14007e-001
    3.17486e+004    6.97573e+002    6.99615e+002    6.97535e+002    3.76775e-002    2.07983e+000    1.39912e+000   -2.04216e+000   -9.16014e-001
    3.17507e+004    6.97641e+002    6.99477e+002    6.97434e+002    2.06976e-001    2.04310e+000    1.43106e+000   -1.83613e+000   -9.18020e-001
    3.17528e+004    6.97652e+002    6.99504e+002    6.97526e+002    1.26296e-001    1.97837e+000    1.36101e+000   -1.85208e+000   -9.19024e-001
    3.17549e+004    6.97627e+002    6.99486e+002    6.97517e+002    1.09985e-001    1.96923e+000    1.34948e+000   -1.85924e+000   -9.21030e-001
    3.17570e+004    6.97675e+002    6.99486e+002    6.97461e+002    2.13868e-001    2.02467e+000    1.42107e+000   -1.81080e+000   -9.23037e-001
    3.17591e+004    6.97665e+002    6.99495e+002    6.97517e+002    1.48666e-001    1.97839e+000    1.36848e+000   -1.82972e+000   -9.25043e-001
    3.17612e+004    6.97670e+002    6.99504e+002    6.97480e+002    1.90689e-001    2.02456e+000    1.41327e+000   -1.83387e+000   -9.26047e-001
    3.17632e+004    6.97603e+002    6.99550e+002    6.97507e+002    9.55964e-002    2.04300e+000    1.39386e+000   -1.94740e+000   -9.28053e-001
    3.17653e+004    6.97609e+002    6.99541e+002    6.97517e+002    9.22110e-002    2.02459e+000    1.38046e+000   -1.93238e+000   -9.30060e-001
    3.17674e+004    6.97583e+002    6.99495e+002    6.97563e+002    2.02341e-002    1.93220e+000    1.29488e+000   -1.91197e+000   -9.32066e-001
    3.17695e+004    6.97615e+002    6.99532e+002    6.97507e+002    1.07258e-001    2.02460e+000    1.38549e+000   -1.91734e+000   -9.34073e-001
    3.17716e+004    6.97638e+002    6.99514e+002    6.97517e+002    1.21343e-001    1.99687e+000    1.37169e+000   -1.87552e+000   -9.36080e-001
    3.17737e+004    6.97604e+002    6.99440e+002    6.97498e+002    1.05595e-001    1.94154e+000    1.32956e+000   -1.83594e+000   -9.38086e-001
    3.17758e+004    6.97618e+002    6.99458e+002    6.97415e+002    2.02752e-001    2.04313e+000    1.42967e+000   -1.84038e+000   -9.39090e-001
    3.17779e+004    6.97649e+002    6.99440e+002    6.97507e+002    1.41125e-001    1.93237e+000    1.33529e+000   -1.79124e+000   -9.41096e-001
    3.17800e+004    6.97605e+002    6.99449e+002    6.97526e+002    7.91346e-002    1.92302e+000    1.30839e+000   -1.84388e+000   -9.43103e-001
    3.17821e+004    6.97599e+002    6.99458e+002    6.97480e+002    1.19236e-001    1.97844e+000    1.35870e+000   -1.85920e+000   -9.45109e-001
    3.17842e+004    6.97648e+002    6.99440e+002    6.97480e+002    1.68568e-001    1.96004e+000    1.36288e+000   -1.79147e+000   -9.46113e-001
    3.17863e+004    6.97614e+002    6.99458e+002    6.97471e+002    1.43183e-001    1.98769e+000    1.37286e+000   -1.84451e+000   -9.48119e-001
    3.17884e+004    6.97644e+002    6.99532e+002    6.97489e+002    1.54924e-001    2.04302e+000    1.41366e+000   -1.88810e+000   -9.50126e-001
    3.17905e+004    6.97584e+002    6.99504e+002    6.97461e+002    1.22327e-001    2.04306e+000    1.40282e+000   -1.92074e+000   -9.52133e-001
    3.17926e+004    6.97602e+002    6.99550e+002    6.97471e+002    1.31273e-001    2.07993e+000    1.43038e+000   -1.94865e+000   -9.54139e-001
    3.17947e+004    6.97582e+002    6.99569e+002    6.97461e+002    1.21082e-001    2.10766e+000    1.44547e+000   -1.98658e+000   -9.55142e-001
    3.17968e+004    6.97650e+002    6.99477e+002    6.97480e+002    1.69747e-001    1.99692e+000    1.38786e+000   -1.82717e+000   -9.57149e-001
    3.17989e+004    6.97627e+002    6.99431e+002    6.97471e+002    1.56903e-001    1.96006e+000    1.35900e+000   -1.80315e+000   -9.59156e-001
    3.18010e+004    6.97615e+002    6.99541e+002    6.97461e+002    1.53577e-001    2.08002e+000    1.43787e+000   -1.92645e+000   -9.61162e-001
    3.18030e+004    6.97603e+002    6.99467e+002    6.97517e+002    8.65932e-002    1.95075e+000    1.32936e+000   -1.86416e+000   -9.63169e-001
    3.18051e+004    6.97610e+002    6.99514e+002    6.97498e+002    1.12133e-001    2.01529e+000    1.38090e+000   -1.90316e+000   -9.64172e-001
    3.18072e+004    6.97612e+002    6.99550e+002    6.97452e+002    1.60246e-001    2.09835e+000    1.45231e+000   -1.93810e+000   -9.66179e-001
    3.18093e+004    6.97584e+002    6.99486e+002    6.97507e+002    7.62090e-002    1.97848e+000    1.34439e+000   -1.90227e+000   -9.68185e-001
    3.18114e+004    6.97611e+002    6.99541e+002    6.97480e+002    1.30929e-001    2.06152e+000    1.41799e+000   -1.93059e+000   -9.70192e-001
    3.18135e+004    6.97606e+002    6.99440e+002    6.97461e+002    1.44718e-001    1.97855e+000    1.36727e+000   -1.83383e+000   -9.72199e-001
    3.18156e+004    6.97651e+002    6.99440e+002    6.97452e+002    1.98695e-001    1.98772e+000    1.39138e+000   -1.78902e+000   -9.73202e-001
    3.18177e+004    6.97567e+002    6.99550e+002    6.97452e+002    1.15295e-001    2.09835e+000    1.43733e+000   -1.98305e+000   -9.75208e-001
    3.18198e+004    6.97650e+002    6.99458e+002    6.97443e+002    2.06929e-001    2.01537e+000    1.41256e+000   -1.80844e+000   -9.77215e-001
    3.18219e+004    6.97566e+002    6.99449e+002    6.97452e+002    1.14196e-001    1.99687e+000    1.36931e+000   -1.88268e+000   -9.79222e-001
    3.18239e+004    6.97602e+002    6.99514e+002    6.97406e+002    1.96399e-001    2.10774e+000    1.47063e+000   -1.91134e+000   -9.80225e-001
    3.18260e+004    6.97547e+002    6.99467e+002    6.97387e+002    1.59337e-001    2.08004e+000    1.43981e+000   -1.92071e+000   -9.82232e-001
    3.18281e+004    6.97557e+002    6.99486e+002    6.97452e+002    1.04826e-001    2.03384e+000    1.39083e+000   -1.92901e+000   -9.84238e-001
    3.18302e+004    6.97528e+002    6.99467e+002    6.97406e+002    1.22171e-001    2.06162e+000    1.41514e+000   -1.93945e+000   -9.86245e-001
    3.18323e+004    6.97567e+002    6.99550e+002    6.97406e+002    1.60980e-001    2.14462e+000    1.48340e+000   -1.98364e+000   -9.87248e-001
    3.18344e+004    6.97531e+002    6.99560e+002    6.97424e+002    1.06698e-001    2.13535e+000    1.45913e+000   -2.02865e+000   -9.89255e-001
    3.18365e+004    6.97554e+002    6.99495e+002    6.97434e+002    1.20734e-001    2.06150e+000    1.41458e+000   -1.94076e+000   -9.91261e-001
    3.18386e+004    6.97548e+002    6.99504e+002    6.97434e+002    1.14643e-001    2.07074e+000    1.41871e+000   -1.95610e+000   -9.93268e-001
    3.18407e+004    6.97530e+002    6.99504e+002    6.97424e+002    1.05247e-001    2.07999e+000    1.42174e+000   -1.97475e+000   -9.95274e-001
    3.18428e+004    6.97514e+002    6.99523e+002    6.97434e+002    8.01955e-002    2.08922e+000    1.41954e+000   -2.00902e+000   -9.97281e-001
    3.18449e+004    6.97533e+002    6.99550e+002    6.97406e+002    1.27049e-001    2.14462e+000    1.47209e+000   -2.01757e+000   -9.98284e-001
    3.18469e+004    6.97557e+002    6.99467e+002    6.97397e+002    1.60354e-001    2.07079e+000    1.43398e+000   -1.91044e+000   -1.00029e+000
    3.18490e+004    6.97561e+002    6.99449e+002    6.97434e+002    1.27899e-001    2.01538e+000    1.38622e+000   -1.88748e+000   -1.00230e+000
    3.18511e+004    6.97465e+002    6.99523e+002    6.97415e+002    5.01675e-002    2.10773e+000    1.42187e+000   -2.05756e+000   -1.00330e+000
    3.18531e+004    6.97509e+002    6.99495e+002    6.97434e+002    7.55771e-002    2.06150e+000    1.39952e+000   -1.98592e+000   -1.00430e+000
    3.18552e+004    6.97545e+002    6.99486e+002    6.97452e+002    9.27336e-002    2.03384e+000    1.38680e+000   -1.94110e+000   -1.00430e+000
    3.18573e+004    6.97510e+002    6.99550e+002    6.97489e+002    2.12935e-002    2.06142e+000    1.38138e+000   -2.04013e+000   -1.00430e+000
    3.18594e+004    6.97629e+002    6.99569e+002    6.97461e+002    1.67283e-001    2.10766e+000    1.46087e+000   -1.94038e+000   -1.00430e+000
    3.18615e+004    6.97659e+002    6.99477e+002    6.97600e+002    5.89673e-002    1.87688e+000    1.27091e+000   -1.81791e+000   -1.00430e+000
    3.18636e+004    6.97681e+002    6.99523e+002    6.97507e+002    1.73420e-001    2.01536e+000    1.40138e+000   -1.84194e+000   -1.00230e+000
    3.18657e+004    6.97695e+002    6.99541e+002    6.97563e+002    1.32016e-001    1.97840e+000    1.36294e+000   -1.84639e+000   -1.00129e+000
    3.18677e+004    6.97748e+002    6.99477e+002    6.97591e+002    1.57430e-001    1.88605e+000    1.30984e+000   -1.72862e+000   -9.99288e-001
    3.18698e+004    6.97755e+002    6.99495e+002    6.97526e+002    2.28749e-001    1.96913e+000    1.38900e+000   -1.74038e+000   -9.98284e-001
    3.18719e+004    6.97801e+002    6.99458e+002    6.97591e+002    2.10375e-001    1.86757e+000    1.31517e+000   -1.65719e+000   -9.96278e-001
    3.18740e+004    6.97811e+002    6.99449e+002    6.97618e+002    1.92495e-001    1.83065e+000    1.28460e+000   -1.63815e+000   -9.94271e-001
    3.18761e+004    6.97849e+002    6.99458e+002    6.97637e+002    2.12566e-001    1.82138e+000    1.28511e+000   -1.60882e+000   -9.93268e-001
    3.18782e+004    6.97891e+002    6.99514e+002    6.97637e+002    2.54630e-001    1.87674e+000    1.33604e+000   -1.62211e+000   -9.91261e-001
    3.18803e+004    6.97942e+002    6.99550e+002    6.97618e+002    3.23818e-001    1.93212e+000    1.39602e+000   -1.60831e+000   -9.89255e-001
    3.18824e+004    6.97912e+002    6.99477e+002    6.97655e+002    2.56924e-001    1.82144e+000    1.29994e+000   -1.56452e+000   -9.88251e-001
    3.18845e+004    6.97921e+002    6.99486e+002    6.97729e+002    1.91917e-001    1.75674e+000    1.23513e+000   -1.56482e+000   -9.86245e-001
    3.18866e+004    6.97906e+002    6.99578e+002    6.97748e+002    1.58215e-001    1.83055e+000    1.27310e+000   -1.67233e+000   -9.84238e-001
    3.18886e+004    6.97920e+002    6.99550e+002    6.97711e+002    2.09504e-001    1.83976e+000    1.29634e+000   -1.63025e+000   -9.82232e-001
    3.18907e+004    6.97948e+002    6.99560e+002    6.97757e+002    1.90765e-001    1.80282e+000    1.26546e+000   -1.61205e+000   -9.81228e-001
    3.18928e+004    6.97951e+002    6.99560e+002    6.97701e+002    2.50001e-001    1.85825e+000    1.32217e+000   -1.60825e+000   -9.79222e-001
    3.18949e+004    6.97981e+002    6.99532e+002    6.97785e+002    1.95979e-001    1.74742e+000    1.23027e+000   -1.55144e+000   -9.77215e-001
    3.18970e+004    6.98016e+002    6.99449e+002    6.97775e+002    2.40635e-001    1.67359e+000    1.19594e+000   -1.43296e+000   -9.76212e-001
    3.18991e+004    6.98085e+002    6.99486e+002    6.97720e+002    3.64937e-001    1.76599e+000    1.29897e+000   -1.40105e+000   -9.74205e-001
    3.19011e+004    6.98069e+002    6.99477e+002    6.97868e+002    2.00953e-001    1.60895e+000    1.13962e+000   -1.40800e+000   -9.72199e-001
    3.19032e+004    6.98134e+002    6.99514e+002    6.97785e+002    3.49241e-001    1.72894e+000    1.26904e+000   -1.37970e+000   -9.70192e-001
    3.19053e+004    6.98076e+002    6.99449e+002    6.97775e+002    3.00334e-001    1.67359e+000    1.21584e+000   -1.37326e+000   -9.68185e-001
    3.19074e+004    6.98089e+002    6.99532e+002    6.97840e+002    2.48691e-001    1.69207e+000    1.21094e+000   -1.44337e+000   -9.66179e-001
    3.19095e+004    6.98098e+002    6.99523e+002    6.97886e+002    2.12210e-001    1.63656e+000    1.16178e+000   -1.42435e+000   -9.64172e-001
    3.19116e+004    6.98130e+002    6.99440e+002    6.97942e+002    1.88555e-001    1.49821e+000    1.06166e+000   -1.30966e+000   -9.62166e-001
    3.19137e+004    6.98125e+002    6.99477e+002    6.97831e+002    2.93994e-001    1.64588e+000    1.19525e+000   -1.35188e+000   -9.61162e-001
    3.19158e+004    6.98188e+002    6.99523e+002    6.97886e+002    3.01786e-001    1.63656e+000    1.19163e+000   -1.33477e+000   -9.59156e-001
    3.19179e+004    6.98188e+002    6.99495e+002    6.97886e+002    3.01291e-001    1.60884e+000    1.17299e+000   -1.30755e+000   -9.57149e-001
    3.19200e+004    6.98175e+002    6.99560e+002    6.97923e+002    2.52217e-001    1.63651e+000    1.17508e+000   -1.38429e+000   -9.55142e-001
    3.19221e+004    6.98180e+002    6.99449e+002    6.97868e+002    3.12418e-001    1.58123e+000    1.15829e+000   -1.26881e+000   -9.54139e-001
    3.19242e+004    6.98154e+002    6.99615e+002    6.97905e+002    2.49441e-001    1.71037e+000    1.22339e+000   -1.46093e+000   -9.52133e-001
    3.19263e+004    6.98167e+002    6.99578e+002    6.97969e+002    1.97937e-001    1.60880e+000    1.13851e+000   -1.41087e+000   -9.51129e-001
    3.19284e+004    6.98230e+002    6.99458e+002    6.97895e+002    3.34932e-001    1.56279e+000    1.15351e+000   -1.22786e+000   -9.49123e-001
    3.19304e+004    6.98290e+002    6.99458e+002    6.97969e+002    3.20413e-001    1.48885e+000    1.09937e+000   -1.16844e+000   -9.47116e-001
    3.19325e+004    6.98269e+002    6.99467e+002    6.97923e+002    3.45814e-001    1.54427e+000    1.14479e+000   -1.19846e+000   -9.46113e-001
    3.19346e+004    6.98256e+002    6.99550e+002    6.97997e+002    2.58989e-001    1.55341e+000    1.12193e+000   -1.29442e+000   -9.44106e-001
    3.19367e+004    6.98260e+002    6.99504e+002    6.97979e+002    2.81407e-001    1.52571e+000    1.11094e+000   -1.24431e+000   -9.43103e-001
    3.19388e+004    6.98292e+002    6.99495e+002    6.97988e+002    3.04267e-001    1.50730e+000    1.10629e+000   -1.20304e+000   -9.41096e-001
    3.19409e+004    6.98277e+002    6.99495e+002    6.97997e+002    2.80261e-001    1.49805e+000    1.09212e+000   -1.21779e+000   -9.39090e-001
    3.19430e+004    6.98293e+002    6.99569e+002    6.97942e+002    3.50956e-001    1.62732e+000    1.20187e+000   -1.27637e+000   -9.37083e-001
    3.19451e+004    6.98319e+002    6.99431e+002    6.97988e+002    3.31538e-001    1.44279e+000    1.07237e+000   -1.11125e+000   -9.35076e-001
    3.19472e+004    6.98293e+002    6.99523e+002    6.98016e+002    2.77377e-001    1.50726e+000    1.09730e+000   -1.22989e+000   -9.34073e-001
    3.19493e+004    6.98348e+002    6.99421e+002    6.97979e+002    3.69062e-001    1.44272e+000    1.08483e+000   -1.07366e+000   -9.32066e-001
    3.19514e+004    6.98358e+002    6.99440e+002    6.97979e+002    3.79420e-001    1.46120e+000    1.10061e+000   -1.08178e+000   -9.30060e-001
    3.19535e+004    6.98359e+002    6.99375e+002    6.98052e+002    3.06723e-001    1.32274e+000    9.84069e-001   -1.01602e+000   -9.28053e-001
    3.19556e+004    6.98371e+002    6.99477e+002    6.98034e+002    3.37390e-001    1.44272e+000    1.07428e+000   -1.10533e+000   -9.26047e-001
    3.19576e+004    6.98343e+002    6.99532e+002    6.97988e+002    3.55184e-001    1.54426e+000    1.14790e+000   -1.18908e+000   -9.24040e-001
    3.19597e+004    6.98353e+002    6.99477e+002    6.98025e+002    3.28179e-001    1.45189e+000    1.07732e+000   -1.12371e+000   -9.22033e-001
    3.19618e+004    6.98385e+002    6.99467e+002    6.98080e+002    3.04761e-001    1.38722e+000    1.02640e+000   -1.08245e+000   -9.20027e-001
    3.19639e+004    6.98382e+002    6.99495e+002    6.98016e+002    3.66392e-001    1.47954e+000    1.10849e+000   -1.11315e+000   -9.19024e-001
    3.19660e+004    6.98423e+002    6.99495e+002    6.98006e+002    4.16511e-001    1.48880e+000    1.13137e+000   -1.07228e+000   -9.17017e-001
    3.19681e+004    6.98349e+002    6.99643e+002    6.98089e+002    2.60061e-001    1.55327e+000    1.12220e+000   -1.29321e+000   -9.15010e-001
    3.19701e+004    6.98449e+002    6.99449e+002    6.98080e+002    3.68910e-001    1.36874e+000    1.03546e+000   -9.99825e-001   -9.13004e-001
    3.19722e+004    6.98406e+002    6.99504e+002    6.98089e+002    3.16531e-001    1.41492e+000    1.04879e+000   -1.09839e+000   -9.10997e-001
    3.19743e+004    6.98440e+002    6.99532e+002    6.98099e+002    3.41316e-001    1.43339e+000    1.06937e+000   -1.09208e+000   -9.08991e-001
    3.19764e+004    6.98449e+002    6.99421e+002    6.98108e+002    3.40854e-001    1.31342e+000    9.89233e-001   -9.72569e-001   -9.06984e-001
    3.19785e+004    6.98445e+002    6.99421e+002    6.98062e+002    3.83406e-001    1.35961e+000    1.03421e+000   -9.76199e-001   -9.04977e-001
    3.19806e+004    6.98446e+002    6.99477e+002    6.98062e+002    3.84691e-001    1.41496e+000    1.07154e+000   -1.03027e+000   -9.02971e-001
    3.19827e+004    6.98481e+002    6.99504e+002    6.98126e+002    3.54395e-001    1.37791e+000    1.03674e+000   -1.02351e+000   -9.00964e-001
    3.19847e+004    6.98431e+002    6.99495e+002    6.98126e+002    3.04471e-001    1.36867e+000    1.01394e+000   -1.06420e+000   -8.99961e-001
    3.19868e+004    6.98539e+002    6.99495e+002    6.98117e+002    4.21645e-001    1.37792e+000    1.05916e+000   -9.56278e-001   -8.97954e-001
    3.19889e+004    6.98500e+002    6.99486e+002    6.98108e+002    3.92450e-001    1.37802e+000    1.04950e+000   -9.85570e-001   -8.95948e-001
    3.19910e+004    6.98543e+002    6.99477e+002    6.98126e+002    4.17070e-001    1.35027e+000    1.03921e+000   -9.33204e-001   -8.93941e-001
    3.19930e+004    6.98524e+002    6.99495e+002    6.98145e+002    3.79333e-001    1.35025e+000    1.02661e+000   -9.70914e-001   -8.92938e-001
    3.19951e+004    6.98496e+002    6.99431e+002    6.98136e+002    3.60047e-001    1.29499e+000    9.83340e-001   -9.34940e-001   -8.90931e-001
    3.19972e+004    6.98484e+002    6.99495e+002    6.98163e+002    3.20206e-001    1.33174e+000    9.94562e-001   -1.01153e+000   -8.88925e-001
    3.19993e+004    6.98472e+002    6.99467e+002    6.98173e+002    2.99292e-001    1.29485e+000    9.62997e-001   -9.95558e-001   -8.86918e-001
    3.20014e+004    6.98499e+002    6.99569e+002    6.98154e+002    3.44782e-001    1.41483e+000    1.05815e+000   -1.07005e+000   -8.85915e-001
    3.20035e+004    6.98553e+002    6.99394e+002    6.98219e+002    3.34368e-001    1.17491e+000    8.94732e-001   -8.40545e-001   -8.83908e-001
    3.20056e+004    6.98582e+002    6.99486e+002    6.98182e+002    4.00675e-001    1.30416e+000    1.00300e+000   -9.03487e-001   -8.81901e-001
    3.20077e+004    6.98537e+002    6.99458e+002    6.98163e+002    3.74059e-001    1.29486e+000    9.87928e-001   -9.20805e-001   -8.80898e-001
    3.20098e+004    6.98572e+002    6.99421e+002    6.98154e+002    4.18396e-001    1.26724e+000    9.84292e-001   -8.48844e-001   -8.78892e-001
    3.20119e+004    6.98517e+002    6.99514e+002    6.98126e+002    3.90124e-001    1.38715e+000    1.05481e+000   -9.97026e-001   -8.76885e-001
    3.20140e+004    6.98538e+002    6.99578e+002    6.98145e+002    3.92928e-001    1.43332e+000    1.08653e+000   -1.04040e+000   -8.75882e-001
    3.20161e+004    6.98540e+002    6.99523e+002    6.98200e+002    3.40054e-001    1.32253e+000    9.95039e-001   -9.82478e-001   -8.73875e-001
    3.20182e+004    6.98556e+002    6.99550e+002    6.98182e+002    3.74084e-001    1.36867e+000    1.03714e+000   -9.94590e-001   -8.71868e-001
    3.20203e+004    6.98564e+002    6.99532e+002    6.98246e+002    3.17659e-001    1.28559e+000    9.62945e-001   -9.67930e-001   -8.70865e-001
    3.20224e+004    6.98619e+002    6.99431e+002    6.98182e+002    4.37001e-001    1.24880e+000    9.78203e-001   -8.11803e-001   -8.68859e-001
    3.20245e+004    6.98580e+002    6.99560e+002    6.98191e+002    3.88696e-001    1.36866e+000    1.04201e+000   -9.79965e-001   -8.66852e-001
    3.20266e+004    6.98598e+002    6.99486e+002    6.98228e+002    3.69958e-001    1.25798e+000    9.61971e-001   -8.88020e-001   -8.64845e-001
    3.20287e+004    6.98615e+002    6.99523e+002    6.98256e+002    3.59158e-001    1.26709e+000    9.64449e-001   -9.07937e-001   -8.62839e-001
    3.20308e+004    6.98581e+002    6.99495e+002    6.98228e+002    3.53038e-001    1.26713e+000    9.62435e-001   -9.14097e-001   -8.60832e-001
    3.20328e+004    6.98601e+002    6.99504e+002    6.98210e+002    3.91501e-001    1.29480e+000    9.93699e-001   -9.03296e-001   -8.58826e-001
    3.20348e+004    6.98589e+002    6.99477e+002    6.98191e+002    3.98341e-001    1.28567e+000    9.89892e-001   -8.87327e-001   -8.56819e-001
    3.20369e+004    6.98614e+002    6.99514e+002    6.98228e+002    3.85746e-001    1.28561e+000    9.85658e-001   -8.99869e-001   -8.55816e-001
    3.20390e+004    6.98619e+002    6.99477e+002    6.98274e+002    3.44901e-001    1.20247e+000    9.16614e-001   -8.57570e-001   -8.53809e-001
    3.20411e+004    6.98704e+002    6.99449e+002    6.98274e+002    4.29592e-001    1.17475e+000    9.26364e-001   -7.45158e-001   -8.51802e-001
    3.20432e+004    6.98628e+002    6.99532e+002    6.98283e+002    3.44527e-001    1.24866e+000    9.47282e-001   -9.04132e-001   -8.49796e-001
    3.20453e+004    6.98646e+002    6.99504e+002    6.98265e+002    3.80944e-001    1.23936e+000    9.53222e-001   -8.58417e-001   -8.47789e-001
    3.20474e+004    6.98632e+002    6.99486e+002    6.98191e+002    4.40950e-001    1.29491e+000    1.01026e+000   -8.53958e-001   -8.45783e-001
    3.20495e+004    6.98670e+002    6.99467e+002    6.98265e+002    4.04961e-001    1.20248e+000    9.36643e-001   -7.97523e-001   -8.43776e-001
    3.20516e+004    6.98671e+002    6.99449e+002    6.98283e+002    3.87440e-001    1.16558e+000    9.06201e-001   -7.78141e-001   -8.41769e-001
    3.20537e+004    6.98691e+002    6.99532e+002    6.98246e+002    4.44819e-001    1.28559e+000    1.00533e+000   -8.40769e-001   -8.39763e-001
    3.20558e+004    6.98684e+002    6.99486e+002    6.98283e+002    4.00751e-001    1.20254e+000    9.35278e-001   -8.01791e-001   -8.37756e-001
    3.20579e+004    6.98700e+002    6.99495e+002    6.98274e+002    4.26272e-001    1.22087e+000    9.56002e-001   -7.94595e-001   -8.35750e-001
    3.20600e+004    6.98702e+002    6.99458e+002    6.98283e+002    4.18773e-001    1.17482e+000    9.22805e-001   -7.56048e-001   -8.34746e-001
    3.20621e+004    6.98701e+002    6.99523e+002    6.98256e+002    4.45501e-001    1.26709e+000    9.93230e-001   -8.21594e-001   -8.32740e-001
    3.20642e+004    6.98701e+002    6.99495e+002    6.98256e+002    4.44963e-001    1.23937e+000    9.74570e-001   -7.94411e-001   -8.30733e-001
    3.20663e+004    6.98705e+002    6.99449e+002    6.98330e+002    3.75074e-001    1.11940e+000    8.71290e-001   -7.44324e-001   -8.28727e-001
    3.20684e+004    6.98681e+002    6.99560e+002    6.98302e+002    3.79350e-001    1.25779e+000    9.64976e-001   -8.78439e-001   -8.27723e-001
    3.20705e+004    6.98712e+002    6.99421e+002    6.98330e+002    3.81957e-001    1.09176e+000    8.55160e-001   -7.09804e-001   -8.25717e-001
    3.20726e+004    6.98725e+002    6.99504e+002    6.98237e+002    4.87729e-001    1.26712e+000    1.00732e+000   -7.79392e-001   -8.23710e-001
    3.20747e+004    6.98712e+002    6.99495e+002    6.98330e+002    3.82511e-001    1.16552e+000    9.04514e-001   -7.83004e-001   -8.22707e-001
    3.20767e+004    6.98713e+002    6.99477e+002    6.98302e+002    4.11064e-001    1.17479e+000    9.20218e-001   -7.63731e-001   -8.20700e-001
    3.20788e+004    6.98712e+002    6.99467e+002    6.98339e+002    3.72731e-001    1.12862e+000    8.76660e-001   -7.55894e-001   -8.19697e-001
    3.20809e+004    6.98730e+002    6.99440e+002    6.98283e+002    4.46124e-001    1.15642e+000    9.19658e-001   -7.10301e-001   -8.17690e-001
    3.20830e+004    6.98745e+002    6.99486e+002    6.98357e+002    3.87219e-001    1.12860e+000    8.81472e-001   -7.41379e-001   -8.15684e-001
    3.20851e+004    6.98779e+002    6.99467e+002    6.98357e+002    4.21415e-001    1.11012e+000    8.80550e-001   -6.88703e-001   -8.14680e-001
    3.20872e+004    6.98730e+002    6.99467e+002    6.98320e+002    4.09928e-001    1.14705e+000    9.01341e-001   -7.37120e-001   -8.12674e-001
    3.20892e+004    6.98718e+002    6.99504e+002    6.98348e+002    3.69588e-001    1.15625e+000    8.94028e-001   -7.86660e-001   -8.10667e-001
