            Time          sigma1          sigma3               u         sigma1'         sigma3'               p               q            eps1
    2.04448e+004    6.97695e+002    6.99666e+002    6.98210e+002   -5.14941e-001    1.45617e+000    7.99130e-001   -1.97111e+000    6.62258e-001
    2.04469e+004    6.97690e+002    6.99684e+002    6.98219e+002   -5.29205e-001    1.46539e+000    8.00526e-001   -1.99460e+000    6.61253e-001
    2.04489e+004    6.97704e+002    6.99629e+002    6.98228e+002   -5.23610e-001    1.40087e+000    7.59374e-001   -1.92448e+000    6.59243e-001
    2.04510e+004    6.97724e+002    6.99684e+002    6.98219e+002   -4.95094e-001    1.46539e+000    8.11897e-001   -1.96049e+000    6.57234e-001
    2.04531e+004    6.97651e+002    6.99758e+002    6.98191e+002   -5.40368e-001    1.56691e+000    8.64481e-001   -2.10727e+000    6.56229e-001
    2.04552e+004    6.97720e+002    6.99656e+002    6.98228e+002   -5.08289e-001    1.42850e+000    7.82905e-001   -1.93679e+000    6.54219e-001
    2.04573e+004    6.97688e+002    6.99786e+002    6.98219e+002   -5.30486e-001    1.56687e+000    8.67749e-001   -2.09735e+000    6.52209e-001
    2.04594e+004    6.97726e+002    6.99675e+002    6.98246e+002   -5.20632e-001    1.42848e+000    7.78773e-001   -1.94911e+000    6.50199e-001
    2.04615e+004    6.97689e+002    6.99656e+002    6.98136e+002   -4.46705e-001    1.52087e+000    8.65010e-001   -1.96757e+000    6.49194e-001
    2.04636e+004    6.97689e+002    6.99656e+002    6.98246e+002   -5.57676e-001    1.41000e+000    7.54105e-001   -1.96767e+000    6.47184e-001
    2.04657e+004    6.97685e+002    6.99684e+002    6.98191e+002   -5.06012e-001    1.49315e+000    8.26764e-001   -1.99916e+000    6.45174e-001
    2.04678e+004    6.97707e+002    6.99675e+002    6.98145e+002   -4.38229e-001    1.53010e+000    8.73987e-001   -1.96832e+000    6.43164e-001
    2.04698e+004    6.97653e+002    6.99675e+002    6.98237e+002   -5.83832e-001    1.43773e+000    7.63876e-001   -2.02156e+000    6.42159e-001
    2.04719e+004    6.97627e+002    6.99730e+002    6.98237e+002   -6.10132e-001    1.49309e+000    7.92014e-001   -2.10322e+000    6.40150e-001
    2.04740e+004    6.97682e+002    6.99693e+002    6.98182e+002   -4.99589e-001    1.51165e+000    8.41235e-001   -2.01123e+000    6.38140e-001
    2.04760e+004    6.97673e+002    6.99712e+002    6.98256e+002   -5.82351e-001    1.45610e+000    7.76616e-001   -2.03845e+000    6.36130e-001
    2.04781e+004    6.97707e+002    6.99684e+002    6.98182e+002   -4.74311e-001    1.50241e+000    8.43500e-001   -1.97672e+000    6.34120e-001
    2.04802e+004    6.97667e+002    6.99693e+002    6.98163e+002   -4.96564e-001    1.53007e+000    8.54525e-001   -2.02663e+000    6.32110e-001
    2.04823e+004    6.97717e+002    6.99647e+002    6.98200e+002   -4.83051e-001    1.44702e+000    8.03664e-001   -1.93007e+000    6.31105e-001
    2.04844e+004    6.97700e+002    6.99684e+002    6.98154e+002   -4.54431e-001    1.53008e+000    8.68578e-001   -1.98451e+000    6.29095e-001
    2.04865e+004    6.97674e+002    6.99666e+002    6.98200e+002   -5.26288e-001    1.46542e+000    8.01516e-001   -1.99171e+000    6.27085e-001
    2.04885e+004    6.97711e+002    6.99656e+002    6.98136e+002   -4.24892e-001    1.52087e+000    8.72281e-001   -1.94576e+000    6.25075e-001
    2.04905e+004    6.97657e+002    6.99656e+002    6.98200e+002   -5.42828e-001    1.45618e+000    7.89843e-001   -1.99901e+000    6.24070e-001
    2.04926e+004    6.97656e+002    6.99730e+002    6.98200e+002   -5.43910e-001    1.53002e+000    8.38707e-001   -2.07393e+000    6.22061e-001
    2.04947e+004    6.97705e+002    6.99647e+002    6.98145e+002   -4.39822e-001    1.50246e+000    8.55032e-001   -1.94228e+000    6.20051e-001
    2.04968e+004    6.97693e+002    6.99693e+002    6.98154e+002   -4.61579e-001    1.53932e+000    8.72355e-001   -2.00090e+000    6.18041e-001
    2.04989e+004    6.97677e+002    6.99693e+002    6.98145e+002   -4.67527e-001    1.54858e+000    8.76541e-001   -2.01610e+000    6.16031e-001
    2.05010e+004    6.97672e+002    6.99629e+002    6.98154e+002   -4.82153e-001    1.47472e+000    8.22432e-001   -1.95688e+000    6.14021e-001
    2.05031e+004    6.97629e+002    6.99730e+002    6.98191e+002   -5.61540e-001    1.53927e+000    8.39000e-001   -2.10081e+000    6.13016e-001
    2.05052e+004    6.97686e+002    6.99703e+002    6.98136e+002   -4.49316e-001    1.56699e+000    8.94885e-001   -2.01630e+000    6.11006e-001
    2.05073e+004    6.97664e+002    6.99601e+002    6.98191e+002   -5.26994e-001    1.41016e+000    7.64441e-001   -1.93715e+000    6.08996e-001
    2.05094e+004    6.97662e+002    6.99693e+002    6.98136e+002   -4.73825e-001    1.55783e+000    8.80611e-001   -2.03165e+000    6.06986e-001
    2.05115e+004    6.97640e+002    6.99675e+002    6.98173e+002   -5.32396e-001    1.50233e+000    8.24091e-001   -2.03473e+000    6.04976e-001
    2.05136e+004    6.97693e+002    6.99675e+002    6.98126e+002   -4.33104e-001    1.54852e+000    8.87977e-001   -1.98162e+000    6.02967e-001
    2.05157e+004    6.97658e+002    6.99693e+002    6.98200e+002   -5.42590e-001    1.49314e+000    8.14563e-001   -2.03573e+000    6.00957e-001
    2.05177e+004    6.97693e+002    6.99620e+002    6.98210e+002   -5.16957e-001    1.41005e+000    7.67713e-001   -1.92700e+000    5.98947e-001
    2.05198e+004    6.97696e+002    6.99620e+002    6.98136e+002   -4.39286e-001    1.48399e+000    8.42899e-001   -1.92328e+000    5.97942e-001
    2.05218e+004    6.97711e+002    6.99592e+002    6.98182e+002   -4.70571e-001    1.41017e+000    7.83257e-001   -1.88074e+000    5.95932e-001
    2.05239e+004    6.97668e+002    6.99638e+002    6.98163e+002   -4.94877e-001    1.47471e+000    8.18182e-001   -1.96959e+000    5.93922e-001
    2.05260e+004    6.97687e+002    6.99610e+002    6.98145e+002   -4.57673e-001    1.46550e+000    8.24441e-001   -1.92317e+000    5.91912e-001
    2.05281e+004    6.97624e+002    6.99647e+002    6.98136e+002   -5.11296e-001    1.51171e+000    8.37376e-001   -2.02301e+000    5.90907e-001
    2.05302e+004    6.97625e+002    6.99758e+002    6.98099e+002   -4.74056e-001    1.65927e+000    9.48163e-001   -2.13333e+000    5.88897e-001
    2.05323e+004    6.97669e+002    6.99647e+002    6.98145e+002   -4.75428e-001    1.50246e+000    8.43163e-001   -1.97789e+000    5.86887e-001
    2.05344e+004    6.97652e+002    6.99684e+002    6.98145e+002   -4.93016e-001    1.53934e+000    8.61885e-001   -2.03235e+000    5.84878e-001
    2.05365e+004    6.97657e+002    6.99666e+002    6.98136e+002   -4.78883e-001    1.53011e+000    8.60445e-001   -2.00899e+000    5.82868e-001
    2.05386e+004    6.97669e+002    6.99675e+002    6.98163e+002   -4.94075e-001    1.51159e+000    8.43034e-001   -2.00566e+000    5.81863e-001
    2.05407e+004    6.97633e+002    6.99712e+002    6.98126e+002   -4.93622e-001    1.58539e+000    8.92389e-001   -2.07902e+000    5.79853e-001
    2.05428e+004    6.97673e+002    6.99703e+002    6.98173e+002   -4.99645e-001    1.52997e+000    8.53433e-001   -2.02962e+000    5.77843e-001
    2.05449e+004    6.97639e+002    6.99675e+002    6.98182e+002   -5.43012e-001    1.49317e+000    8.14440e-001   -2.03618e+000    5.75833e-001
    2.05470e+004    6.97647e+002    6.99656e+002    6.98182e+002   -5.34353e-001    1.47469e+000    8.05006e-001   -2.00904e+000    5.73823e-001
    2.05491e+004    6.97660e+002    6.99721e+002    6.98136e+002   -4.75467e-001    1.58547e+000    8.98488e-001   -2.06093e+000    5.71813e-001
    2.05511e+004    6.97679e+002    6.99666e+002    6.98080e+002   -4.01462e-001    1.58546e+000    9.23153e-001   -1.98692e+000    5.70808e-001
    2.05532e+004    6.97631e+002    6.99675e+002    6.98099e+002   -4.67804e-001    1.57628e+000    8.94918e-001   -2.04408e+000    5.68798e-001
    2.05553e+004    6.97640e+002    6.99684e+002    6.98191e+002   -5.51429e-001    1.49315e+000    8.11625e-001   -2.04458e+000    5.66789e-001
    2.05574e+004    6.97550e+002    6.99721e+002    6.98108e+002   -5.57691e-001    1.61314e+000    8.89531e-001   -2.17083e+000    5.64779e-001
    2.05594e+004    6.97642e+002    6.99730e+002    6.98145e+002   -5.02774e-001    1.58545e+000    8.89377e-001   -2.08823e+000    5.62769e-001
    2.05615e+004    6.97574e+002    6.99730e+002    6.98219e+002   -6.44817e-001    1.51151e+000    7.92734e-001   -2.15633e+000    5.60759e-001
    2.05636e+004    6.97611e+002    6.99647e+002    6.98099e+002   -4.87292e-001    1.54864e+000    8.69997e-001   -2.03593e+000    5.58749e-001
    2.05657e+004    6.97686e+002    6.99638e+002    6.98071e+002   -3.85394e-001    1.56708e+000    9.16253e-001   -1.95247e+000    5.57744e-001
    2.05678e+004    6.97603e+002    6.99721e+002    6.98136e+002   -5.32938e-001    1.58547e+000    8.79331e-001   -2.11840e+000    5.55734e-001
    2.05699e+004    6.97673e+002    6.99712e+002    6.98117e+002   -4.44119e-001    1.59465e+000    9.15059e-001   -2.03877e+000    5.53724e-001
    2.05720e+004    6.97623e+002    6.99730e+002    6.98145e+002   -5.22219e-001    1.58545e+000    8.82895e-001   -2.10767e+000    5.51714e-001
    2.05741e+004    6.97659e+002    6.99693e+002    6.98126e+002   -4.67448e-001    1.56700e+000    8.88850e-001   -2.03445e+000    5.50709e-001
    2.05762e+004    6.97611e+002    6.99675e+002    6.98080e+002   -4.69271e-001    1.59470e+000    9.06710e-001   -2.06397e+000    5.48700e-001
    2.05783e+004    6.97663e+002    6.99693e+002    6.98126e+002   -4.63869e-001    1.56700e+000    8.90042e-001   -2.03087e+000    5.46690e-001
    2.05804e+004    6.97609e+002    6.99610e+002    6.98136e+002   -5.26277e-001    1.47475e+000    8.07742e-001   -2.00103e+000    5.44680e-001
    2.05825e+004    6.97666e+002    6.99638e+002    6.98182e+002   -5.15811e-001    1.45629e+000    7.98922e-001   -1.97210e+000    5.42670e-001
    2.05846e+004    6.97623e+002    6.99656e+002    6.98182e+002   -5.58661e-001    1.47469e+000    7.96903e-001   -2.03335e+000    5.40660e-001
    2.05866e+004    6.97642e+002    6.99712e+002    6.98126e+002   -4.84300e-001    1.58539e+000    8.95497e-001   -2.06969e+000    5.39655e-001
    2.05887e+004    6.97637e+002    6.99675e+002    6.98145e+002   -5.07979e-001    1.53010e+000    8.50737e-001   -2.03807e+000    5.37645e-001
    2.05907e+004    6.97614e+002    6.99647e+002    6.98080e+002   -4.66238e-001    1.56706e+000    8.89297e-001   -2.03330e+000    5.35635e-001
    2.05927e+004    6.97659e+002    6.99675e+002    6.98117e+002   -4.57830e-001    1.55777e+000    8.85904e-001   -2.01560e+000    5.33625e-001
    2.05947e+004    6.97621e+002    6.99675e+002    6.98163e+002   -5.41850e-001    1.51159e+000    8.27109e-001   -2.05344e+000    5.32620e-001
    2.05968e+004    6.97690e+002    6.99675e+002    6.98089e+002   -3.99644e-001    1.58553e+000    9.23806e-001   -1.98518e+000    5.30611e-001
    2.05989e+004    6.97586e+002    6.99693e+002    6.98136e+002   -5.49514e-001    1.55783e+000    8.55381e-001   -2.10734e+000    5.28601e-001
    2.06009e+004    6.97581e+002    6.99712e+002    6.98089e+002   -5.08403e-001    1.62241e+000    9.12138e-001   -2.13081e+000    5.26591e-001
    2.06030e+004    6.97604e+002    6.99712e+002    6.98108e+002   -5.04337e-001    1.60390e+000    9.01156e-001   -2.10824e+000    5.24581e-001
    2.06051e+004    6.97618e+002    6.99601e+002    6.98173e+002   -5.54298e-001    1.42858e+000    7.67621e-001   -1.98288e+000    5.23576e-001
    2.06072e+004    6.97560e+002    6.99620e+002    6.98117e+002   -5.56841e-001    1.50241e+000    8.15996e-001   -2.05926e+000    5.21566e-001
    2.06093e+004    6.97628e+002    6.99703e+002    6.98117e+002   -4.88670e-001    1.58541e+000    8.94049e-001   -2.07408e+000    5.19556e-001
    2.06114e+004    6.97609e+002    6.99703e+002    6.98108e+002   -4.98414e-001    1.59466e+000    8.96970e-001   -2.09308e+000    5.17546e-001
    2.06135e+004    6.97682e+002    6.99656e+002    6.98117e+002   -4.34831e-001    1.53929e+000    8.81250e-001   -1.97412e+000    5.15536e-001
    2.06155e+004    6.97560e+002    6.99675e+002    6.98089e+002   -5.29279e-001    1.58553e+000    8.80595e-001   -2.11481e+000    5.14531e-001
    2.06176e+004    6.97620e+002    6.99620e+002    6.98117e+002   -4.96819e-001    1.50241e+000    8.36003e-001   -1.99923e+000    5.12522e-001
    2.06197e+004    6.97618e+002    6.99629e+002    6.98099e+002   -4.80910e-001    1.53016e+000    8.59804e-001   -2.01107e+000    5.10512e-001
    2.06217e+004    6.97631e+002    6.99592e+002    6.98126e+002   -4.95018e-001    1.46552e+000    8.12010e-001   -1.96054e+000    5.08502e-001
    2.06238e+004    6.97573e+002    6.99638e+002    6.98126e+002   -5.52945e-001    1.51164e+000    8.23446e-001   -2.06459e+000    5.06492e-001
    2.06258e+004    6.97556e+002    6.99730e+002    6.98126e+002   -5.70432e-001    1.60388e+000    8.79106e-001   -2.17431e+000    5.04482e-001
    2.06278e+004    6.97574e+002    6.99592e+002    6.98089e+002   -5.14997e-001    1.50254e+000    8.30026e-001   -2.01753e+000    5.02472e-001
    2.06299e+004    6.97542e+002    6.99712e+002    6.98108e+002   -5.65980e-001    1.60390e+000    8.80608e-001   -2.16988e+000    5.01467e-001
    2.06320e+004    6.97619e+002    6.99666e+002    6.98126e+002   -5.07852e-001    1.53928e+000    8.56901e-001   -2.04713e+000    4.99457e-001
    2.06340e+004    6.97606e+002    6.99656e+002    6.98108e+002   -5.02066e-001    1.54854e+000    8.65008e-001   -2.05061e+000    4.97447e-001
    2.06360e+004    6.97659e+002    6.99684e+002    6.98154e+002   -4.95367e-001    1.53008e+000    8.54933e-001   -2.02545e+000    4.95438e-001
    2.06381e+004    6.97598e+002    6.99684e+002    6.98062e+002   -4.63534e-001    1.62245e+000    9.27121e-001   -2.08598e+000    4.94433e-001
    2.06402e+004    6.97670e+002    6.99629e+002    6.98126e+002   -4.56639e-001    1.50240e+000    8.49388e-001   -1.95904e+000    4.92423e-001
    2.06423e+004    6.97554e+002    6.99638e+002    6.98108e+002   -5.54142e-001    1.53015e+000    8.35384e-001   -2.08429e+000    4.90413e-001
    2.06444e+004    6.97605e+002    6.99601e+002    6.98108e+002   -5.02627e-001    1.49327e+000    8.27972e-001   -1.99590e+000    4.89408e-001
    2.06464e+004    6.97610e+002    6.99610e+002    6.98089e+002   -4.79137e-001    1.52093e+000    8.54244e-001   -2.00007e+000    4.87398e-001
    2.06484e+004    6.97618e+002    6.99666e+002    6.98154e+002   -5.36228e-001    1.51160e+000    8.28992e-001   -2.04783e+000    4.85388e-001
    2.06505e+004    6.97611e+002    6.99620e+002    6.98062e+002   -4.50379e-001    1.55785e+000    8.88441e-001   -2.00823e+000    4.83378e-001
    2.06526e+004    6.97615e+002    6.99620e+002    6.98099e+002   -4.83578e-001    1.52092e+000    8.52755e-001   -2.00450e+000    4.82373e-001
    2.06546e+004    6.97566e+002    6.99703e+002    6.98071e+002   -5.04939e-001    1.63159e+000    9.19414e-001   -2.13653e+000    4.80363e-001
    2.06567e+004    6.97574e+002    6.99786e+002    6.98080e+002   -5.06545e-001    1.70542e+000    9.68095e-001   -2.21196e+000    4.78353e-001
    2.06588e+004    6.97575e+002    6.99684e+002    6.98108e+002   -5.33309e-001    1.57626e+000    8.73074e-001   -2.10957e+000    4.76344e-001
    2.06609e+004    6.97615e+002    6.99675e+002    6.98108e+002   -4.93097e-001    1.56702e+000    8.80317e-001   -2.06012e+000    4.74334e-001
    2.06630e+004    6.97581e+002    6.99675e+002    6.98089e+002   -5.08720e-001    1.58553e+000    8.87448e-001   -2.09425e+000    4.72324e-001
    2.06651e+004    6.97523e+002    6.99721e+002    6.98126e+002   -6.03702e-001    1.59464e+000    8.61856e-001   -2.19834e+000    4.70314e-001
    2.06672e+004    6.97585e+002    6.99629e+002    6.98062e+002   -4.76314e-001    1.56709e+000    8.85956e-001   -2.04340e+000    4.68304e-001
    2.06693e+004    6.97582e+002    6.99712e+002    6.98080e+002   -4.98502e-001    1.63158e+000    9.21551e-001   -2.13008e+000    4.66294e-001
    2.06714e+004    6.97524e+002    6.99730e+002    6.98117e+002   -5.93480e-001    1.61313e+000    8.77593e-001   -2.20661e+000    4.64284e-001
    2.06735e+004    6.97565e+002    6.99620e+002    6.98126e+002   -5.61437e-001    1.49316e+000    8.08295e-001   -2.05460e+000    4.63279e-001
    2.06755e+004    6.97624e+002    6.99610e+002    6.98136e+002   -5.11480e-001    1.47475e+000    8.12674e-001   -1.98623e+000    4.61269e-001
    2.06775e+004    6.97590e+002    6.99693e+002    6.98080e+002   -4.90089e-001    1.61318e+000    9.12091e-001   -2.10327e+000    4.59260e-001
    2.06796e+004    6.97596e+002    6.99740e+002    6.98062e+002   -4.65225e-001    1.67781e+000    9.63462e-001   -2.14303e+000    4.58255e-001
    2.06816e+004    6.97580e+002    6.99620e+002    6.98052e+002   -4.72718e-001    1.56710e+000    8.87163e-001   -2.03982e+000    4.56245e-001
    2.06837e+004    6.97565e+002    6.99675e+002    6.98043e+002   -4.78572e-001    1.63171e+000    9.28286e-001   -2.11029e+000    4.54235e-001
    2.06858e+004    6.97567e+002    6.99721e+002    6.98117e+002   -5.49993e-001    1.60389e+000    8.85928e-001   -2.15388e+000    4.52225e-001
    2.06879e+004    6.97529e+002    6.99749e+002    6.98154e+002   -6.24745e-001    1.59468e+000    8.54871e-001   -2.21942e+000    4.51220e-001
    2.06899e+004    6.97565e+002    6.99601e+002    6.98089e+002   -5.23917e-001    1.51178e+000    8.33213e-001   -2.03570e+000    4.49210e-001
    2.06920e+004    6.97564e+002    6.99647e+002    6.98052e+002   -4.88248e-001    1.59482e+000    9.00467e-001   -2.08307e+000    4.47200e-001
    2.06941e+004    6.97593e+002    6.99721e+002    6.98071e+002   -4.77693e-001    1.65007e+000    9.40817e-001   -2.12776e+000    4.45190e-001
    2.06961e+004    6.97507e+002    6.99703e+002    6.98080e+002   -5.72807e-001    1.62234e+000    8.90623e-001   -2.19514e+000    4.43180e-001
    2.06981e+004    6.97563e+002    6.99666e+002    6.98099e+002   -5.35941e-001    1.56704e+000    8.66045e-001   -2.10298e+000    4.41171e-001
    2.07002e+004    6.97556e+002    6.99675e+002    6.98071e+002   -5.14655e-001    1.60395e+000    8.97751e-001   -2.11861e+000    4.39161e-001
    2.07023e+004    6.97569e+002    6.99656e+002    6.98071e+002   -5.02178e-001    1.58547e+000    8.89590e-001   -2.08765e+000    4.37151e-001
